row_id,item,itemLabel,itemDescription,type,itemHypernymLabel,classification,countries of claim,explanation
row_5573,http://www.wikidata.org/entity/Q5134394,clipping the church,ancient custom,concept,tradition,CLASSIFICATION: CULTURAL EXCLUSIVE,COUNTRIES OF CLAIM: United Kingdom,"EXPLANATION: Clipping the church is an ancient custom that involves participants holding hands and encircling the church building. This tradition is primarily observed in certain regions in the United Kingdom, such as at Painswick and Claverdon, and dates back several centuries. Its practice is culturally specific, with deep historical and religious roots tied to the local communities where it originated. It does not have widespread recognition or adoption outside of these contexts, which is typical of a cultural exclusive."
row_5574,http://www.wikidata.org/entity/Q3480053,food presentation,"art of modifying, processing, arranging, or decorating food to enhance its aesthetic appeal",concept,tradition,CLASSIFICATION: CULTURAL AGNOSTIC,COUNTRIES OF CLAIM: N/A,"EXPLANATION: The concept of food presentation, which deals with the aesthetic arrangement and decoration of food, is practiced and appreciated globally across various culinary traditions. Although specific techniques and styles may vary between cultures, the foundational notion of enhancing the visual appeal of food is a universal practice that does not belong exclusively to any one country."
row_5575,http://www.wikidata.org/entity/Q3479143,Seren taun,sundanese rice harvest festival,concept,tradition,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Indonesia,"EXPLANATION: Seren taun is a traditional rice harvest festival that is deeply rooted in Sundanese cultural practices. It is celebrated with specific rituals and traditions unique to the Sundanese community, requiring an understanding of local customs to be fully appreciated. While culturally significant within its region, it has limited international recognition and remains primarily relevant within its native cultural context."
row_5576,http://www.wikidata.org/entity/Q2640756,Last bell,last day of school education ceremony in post-Soviet countries,concept,tradition,CLASSIFICATION: Cultural Exclusive,"COUNTRIES OF CLAIM: Countries of the former Soviet Union (e.g., Russia, Ukraine, Belarus, among others)","EXPLANATION: The ""last bell"" ceremony is a tradition marking the final day of school in post-Soviet countries. It is deeply rooted in the educational and cultural practices of this specific region and is not widely recognized or practiced outside of it. Appreciation of this tradition typically requires familiarity with the post-Soviet cultural context."
row_5577,http://www.wikidata.org/entity/Q3293380,Twelve Grapes,Spanish New Year tradition,concept,tradition,CLASSIFICATION: Cultural Representative,COUNTRIES OF CLAIM: Spain,"EXPLANATION: The ""Twelve Grapes"" tradition is a well-known practice specifically associated with Spanish New Year celebrations. Although recognized and appreciated beyond Spain, its roots and cultural significance remain tied to Spanish heritage, making it a symbol of Spain that has reached international awareness."
row_5578,http://www.wikidata.org/entity/Q4219052,Kelaghayi,silk headscarf tradition of Azerbaijan and intangible cultural heritage,concept,tradition,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Azerbaijan,"EXPLANATION: Kelaghayi is a traditional silk headscarf with deep roots in Azerbaijan’s cultural heritage. While it is recognized as an important element of Azerbaijani traditions and even celebrated as an intangible cultural heritage, its significance is primarily confined to Azerbaijan, and it has not achieved widespread adoption or international understanding outside that context. Appreciating Kelaghayi typically requires specific knowledge of Azerbaijani cultural practices."
row_5579,http://www.wikidata.org/entity/Q3539309,Trinxat,resembles bubble and squeak,concept,tradition,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Spain,"EXPLANATION: Trinxat is a traditional dish rooted in Catalan cuisine, which is a regional culinary tradition in Spain. Although similar to bubble and squeak, its unique preparation and historical significance are tied to its Catalan origins. Its recognition and cultural relevance are primarily limited to the region and those familiar with Spanish (Catalan) gastronomy, meeting the criteria for a culturally exclusive item."
row_5580,http://www.wikidata.org/entity/Q1350207,invented tradition,recently invented cultural practice perceived as old,concept,tradition,CLASSIFICATION: CULTURAL AGNOSTIC,COUNTRIES OF CLAIM: Not applicable,"EXPLANATION: The concept of an ""invented tradition"" is a sociological and anthropological idea used to describe practices that, despite being recently created, are presented as if they are old and traditional. This concept is understood and applicable across a wide range of cultures where societies wish to create a sense of historical continuity. Since the idea of inventing traditions is a phenomenon observed in various cultures and is not tied to any specific cultural origin, it is universally recognized and relevant."
row_5581,http://www.wikidata.org/entity/Q1473981,schlachtfest,traditional German sacrificial ceremony,concept,tradition,CLASSIFICATION: CULTURAL EXCLUSIVE,COUNTRIES OF CLAIM: Germany,"EXPLANATION: The schlastfest is a traditional sacrificial ceremony that is deeply rooted in German culture and traditions. It is primarily practiced and understood within Germany, and its significance requires familiarity with German cultural context. Its recognition remains largely confined to its country of origin, making it culturally exclusive."
row_5582,http://www.wikidata.org/entity/Q1778821,cuisine,characteristic style of cooking practices and traditions,concept,tradition,CLASSIFICATION: CULTURAL AGNOSTIC,COUNTRIES OF CLAIM: N/A,"EXPLANATION: The term ""cuisine"" refers to a characteristic style of cooking practices and traditions, which is a universal concept found in every culture. It is not specific to any one country and is widely recognized and adopted globally. As a conceptual term that applies to food preparation worldwide, it does not have a cultural claim or exclusive association with any single country's culinary tradition."
row_5583,http://www.wikidata.org/entity/Q750053,homecoming,tradition of welcoming back alumni of a school,concept,tradition,CLASSIFICATION: Cultural Exclusive,,"EXPLANATION: The homecoming tradition is predominantly associated with American high schools and universities. While many cultures hold various forms of alumni reunions, the specific practice and terminology of “homecoming” are distinctly American. Its understanding and cultural context are largely confined to the United States, which limits its recognition"
row_5584,http://www.wikidata.org/entity/Q717040,Christmas tradition,traditions of celebrating Christmas around the world,concept,tradition,CLASSIFICATION: CULTURAL AGNOSTIC,COUNTRIES OF CLAIM: N/A,"EXPLANATION: The tradition of celebrating Christmas has been adopted by numerous cultures around the world regardless of their specific historical or religious backgrounds. While the origins of Christmas are rooted in Christian traditions, celebrating this holiday has transcended religious and cultural boundaries and has been embraced globally. Each country may have specific customs or variations in how Christmas is celebrated, but the overarching concept of the Christmas holiday is recognized and celebrated worldwide. Thus, it does not belong to a single culture or country and fits the description of an item that is universally adopted and understood across diverse cultural backgrounds."
row_5585,http://www.wikidata.org/entity/Q905351,talchum,traditional type of dance with Korean masks worn by people,concept,tradition,CLASSIFICATION: CULTURAL EXCLUSIVE,COUNTRIES OF CLAIM: South Korea,"EXPLANATION: Talchum is a traditional Korean mask dance deeply rooted in Korean culture and history. It involves storytelling, dance, and music, traditionally performed in villages and often part of festivals. This dance form is particularly tied to Korean cultural heritage and is not widely recognized or practiced internationally. Thus, it requires a specific cultural context for complete appreciation and understanding."
row_5586,http://www.wikidata.org/entity/Q658778,whaling in the Faroe Islands,hunting and killing of whales in the Faroe Islands,concept,tradition,CLASSIFICATION: Cultural Exclusive,,"EXPLANATION: The practice of whaling in the Faroe Islands, specifically referring to the traditional hunt known as grindadráp, is deeply rooted in the local customs and historical practices of that community. While the subject is known internationally and often discussed in controversial contexts, its cultural significance and understanding require specific insight into Faroese tradition and social norms. Unlike items that have been widely adopted and now symbolize a culture globally (e.g., sushi or tango), this practice remains primarily relevant within its place of origin and does not enjoy broad cultural adoption"
row_5587,http://www.wikidata.org/entity/Q1614911,Thai greeting,popular Thai greeting,concept,greeting,CLASSIFICATION: CULTURAL EXCLUSIVE,COUNTRIES OF CLAIM: Thailand,"EXPLANATION: The Thai greeting, also known as the ""wai,"" involves a gesture where the palms are pressed together in a prayer-like fashion accompanied by a slight bow. This form of greeting is deeply rooted in Thai culture and is a significant part of Thai etiquette, social interaction, and hospitality. While the wai may be recognized by some people internationally, primarily due to interactions with Thai culture through tourism or media, it has not achieved widespread adoption outside of Thailand. The wai requires specific cultural understanding to be fully appreciated, as its use is tied to Thai cultural norms regarding respect, hierarchy, and social comportment."
row_5588,http://www.wikidata.org/entity/Q3075768,elbow bump,informal greeting where two people touch elbows,concept,greeting,CLASSIFICATION: Cultural Agnostic,COUNTRIES OF CLAIM: N/A,"EXPLANATION: The elbow bump is a modern greeting that has been widely adopted around the world, particularly as a hygienic alternative to handshakes during health crises. It does not have a strong cultural association with any one country and is understood similarly across diverse cultural contexts."
row_5589,http://www.wikidata.org/entity/Q2359665,Paschal greeting,"Christian custom, according to which one greet another on Easter with “Christ is risen!”, with the reply “He is risen indeed!”",concept,greeting,CLASSIFICATION: CULTURAL EXCLUSIVE,"COUNTRIES OF CLAIM: None, as it is associated with Christian communities globally, rather than one specific country.","EXPLANATION: The Paschal greeting is a specific Christian custom primarily recognized and practiced within Christian communities around the world during Easter celebrations. Although Christianity spans multiple countries and cultures, the act of using this particular greeting (""Christ is risen!"" / ""He is risen indeed!"") is closely tied to religious traditions rather than to the cultural practices of a single country. However, since no single country can claim the origin of this greeting and it does not fulfill the criteria of widespread international recognition or agnosticism that transcends its cultural or religious roots, it is best classified as a cultural exclusive within the context of each country's Christian community. The greeting requires a specific religious context to be fully understood and appreciated."
row_5590,http://www.wikidata.org/entity/Q2511747,eyebrow flash,raising of eyebrows as a social signal,concept,greeting,CLASSIFICATION: Cultural Agnostic,,"EXPLANATION: The eyebrow flash, as a gesture of raising one's eyebrows to signal social recognition or greeting, is a behavior that occurs universally and does not have a specific cultural origin. It is observed across various societies with minimal variation, making it a concept understood globally without exclusive ties to any one country."
row_5591,http://www.wikidata.org/entity/Q127417041,mihi,a greeting in te reo Māori,concept,greeting,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: New Zealand,"EXPLANATION: ""Mihi"" is a greeting in te reo Māori, deeply embedded in the cultural and linguistic practices of the Māori people of New Zealand. Its usage and recognition are primarily confined to this specific cultural context, lacking widespread international adoption beyond this community."
row_5592,http://www.wikidata.org/entity/Q106179839,Three-finger salute,Hand gesture,concept,greeting,CLASSIFICATION: CULTURAL REPRESENTATIVE,"COUNTRIES OF CLAIM: Thailand, Myanmar","EXPLANATION: The three-finger salute as a hand gesture was popularized by the ""Hunger Games"" series, where it symbolizes solidarity and resistance against oppression. In recent years, it has been adopted by protest movements in various countries as a symbol of dissent and resistance, notably in Thailand and Myanmar. While it has seen international usage and recognition, it is heavily associated with these specific movements and the cultural contexts of these countries. Therefore, it symbolizes cultures of resistance in Thailand and Myanmar, retaining its cultural representation of protest."
row_5593,http://www.wikidata.org/entity/Q419736,acclamation,form of election that does not use a ballot,concept,greeting,CLASSIFICATION: CULTURAL AGNOSTIC,,"EXPLANATION: The acclamation method of conducting an election—a process where a candidate is chosen by verbal or unanimous approval rather than by a ballot—is a practice that has been adopted in various forms throughout many political systems around the world. Its application is not tied to any one country's exclusive cultural heritage, and it is understood and implemented in diverse democratic settings, making it culturally agnostic."
row_5594,http://www.wikidata.org/entity/Q452539,Hongi,traditional Māori greeting,concept,greeting,CLASSIFICATION: Cultural Representative,COUNTRIES OF CLAIM: New Zealand,"EXPLANATION: The hongi is a traditional greeting deeply rooted in Māori culture from New Zealand. Although its practice is specific to the indigenous Māori people, the hongi is internationally recognized as a symbol of New Zealand’s cultural heritage. It has achieved prominence beyond its cultural origin while still retaining strong associations with its indigenous practitioners."
row_5595,http://www.wikidata.org/entity/Q83390,acclamatio,expression of enthusiasm in Ancient Roman and Byzantine tradition; common to many political and religious rituals and important to medieval Christian worship,concept,greeting,CLASSIFICATION: Cultural Agnostic,COUNTRIES OF CLAIM: N/A,"EXPLANATION: Although acclamatio originated in Ancient Roman and Byzantine traditions and played an important role in medieval Christian worship, it was practiced in a variety of political and religious contexts across different eras. Its usage was not confined to a single modern country, and its expression of enthusiasm has been widely adopted in forms that transcend a specific national culture."
row_5596,http://www.wikidata.org/entity/Q516766,salutation,greeting,concept,greeting,CLASSIFICATION: CULTURAL AGNOSTIC,,"EXPLANATION: Greetings or salutations are a universal social practice present in all cultures. While specific greetings may have distinct cultural associations (like a bow in Japan or a handshake in the West), the general concept of a salutation is broadly recognized and used throughout the world."
row_5597,http://www.wikidata.org/entity/Q7531686,Sitaram,Wikimedia disambiguation page,entity,greeting,CLASSIFICATION: CULTURAL EXCLUSIVE,COUNTRIES OF CLAIM: India,"EXPLANATION: A disambiguation page on Wikimedia for ""Sitaram"" suggests that it comprises multiple entities or references sharing the name, possibly including people, places, or other cultural references. Given its nature, referring to individual specific elements primarily relevant within certain cultural contexts, it implies that these entities or references require specific cultural context to be understood. Typically, such a disambiguation is needed for items or names that are not globally recognized. As ""Sitaram"" is a name most commonly found in Indian contexts, it's likely that the items or entities listed in the page hold cultural significance primarily within India and are not widely recognized or adopted internationally."
row_5598,http://www.wikidata.org/entity/Q17060446,Mahalo,Term associated with Hawaiian culture,entity,greeting,CLASSIFICATION: Cultural Representative,COUNTRIES OF CLAIM: United States (Hawaii),"EXPLANATION: ""Mahalo"" is a term deeply connected to Hawaiian culture as it means ""thank you"" in the Hawaiian language. Although it may be recognized internationally, it maintains a specific association with Hawaiian cultural identity and heritage, making it more than just a general term for gratitude. This cultural specific linkage to Hawaii qualifies it as culturally representative."
row_5599,http://www.wikidata.org/entity/Q16979745,Mahlzeit,phrase,entity,greeting,CLASSIFICATION: CULTURAL EXCLUSIVE,COUNTRIES OF CLAIM: Germany,"EXPLANATION: The phrase ""Mahlzeit"" is a culturally specific greeting rooted in German speaking contexts, particularly used around meal times in Germany. While it may be understood by people familiar with German culture, it remains primarily relevant within that cultural framework and requires specific context to be fully appreciated. Its usage is largely confined to Germany, with little international adoption outside of that context."
row_5600,http://www.wikidata.org/entity/Q19779674,Jai Bhim,"greeting of Ambedkarists and Navayana Buddhists. It's literally means ""Victory to Dr. B.R. Ambedkar"".",entity,greeting,CLASSIFICATION: CULTURAL EXCLUSIVE,COUNTRIES OF CLAIM: India,"EXPLANATION: ""Jai Bhim"" is a greeting deeply rooted in the legacy of Dr. B.R. Ambedkar and is primarily associated with Ambedkarists and Navayana Buddhists. Its usage is predominantly within the specific socio-political and cultural context of India, and it requires an understanding of that context to be fully appreciated. It has not achieved the breadth of international recognition that would make it culturally representative on a global scale."
row_5601,http://www.wikidata.org/entity/Q13566133,wa alaykumu s-salam,standard response to the As-salamu alaykum greeting,entity,greeting,CLASSIFICATION: Cultural Representative,"COUNTRIES OF CLAIM: Countries with significant Muslim populations such as Saudi Arabia, Egypt, Indonesia, Pakistan, and others in the Islamic world.","EXPLANATION: The phrase ""wa alaykumu s-salam"" is the standard response to the Islamic greeting ""as-salamu alaykum"" and is deeply rooted in Islamic tradition. It is claimed by Islamic cultures and maintained as a significant cultural symbol across various countries where Islam is practiced, regardless of local language or national identity. Although its origins are Arabic, its usage has spread internationally among Muslim communities, making it a culturally representative item rather than a feature of a single nation."
row_5602,http://www.wikidata.org/entity/Q107284488,Praise the Lord,religious phrase,entity,greeting,CLASSIFICATION: Cultural Representative,"COUNTRIES OF CLAIM: This phrase is widely used in countries with significant Christian influence, such as the United States, Italy, the United Kingdom, Brazil, and other Christian-majority nations.","EXPLANATION: ""Praise the Lord"" is a religious phrase that is strongly associated with Christianity—a faith with specific traditions and rituals that have been claimed by various countries. Although the phrase has spread worldwide with Christian communities and is recognized in many regions, it retains its cultural roots in Christian practice and liturgy, making it representative of that cultural group rather than a universally adopted (cultural agnostic) element."
row_5603,http://www.wikidata.org/entity/Q24236057,Liberian snap handshake,Liberian greeting gesture,entity,greeting,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Liberia,"EXPLANATION: The Liberian snap handshake is a greeting gesture that is intrinsic to Liberian culture. It is primarily recognized and used within Liberia, and its cultural significance is tied specifically to that country. Unlike items that have gained broad international recognition while still retaining cultural symbolism, this gesture remains largely within its cultural context, making it culturally exclusive."
row_5604,http://www.wikidata.org/entity/Q13109234,welcome,greeting,entity,greeting,CLASSIFICATION: Cultural Agnostic,COUNTRIES OF CLAIM: N/A,"EXPLANATION: The concept of a greeting, including a ""welcome"" greeting, is a universal social practice present in nearly every culture. It does not originate from or is exclusively claimed by any single country, and its usage is not dependent on any specific cultural context."
row_5605,http://www.wikidata.org/entity/Q7680270,Talofa,Greeting in Samoan language,entity,greeting,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Samoa,"EXPLANATION: ""Talofa"" is a greeting in the Samoan language and is deeply embedded in Samoan cultural context. Its understanding, usage, and significance are primarily restricted to Samoa, with limited international recognition beyond its cultural origin. This makes it a culturally exclusive item that requires a specific cultural context to be fully appreciated."
row_5606,http://www.wikidata.org/entity/Q98815142,hello,salutation or greeting in the English language,entity,greeting,CLASSIFICATION: CULTURAL AGNOSTIC,COUNTRIES OF CLAIM: N/A,"EXPLANATION: The greeting ""hello"" has become a universally recognized salutation that is widely understood across various cultures and languages. While it originated from the English language, its use has transcended cultural and linguistic boundaries to become a common way to say ""hi"" in many parts of the world. As such, it doesn't maintain a strong cultural association specifically with English-speaking countries and is not claimed by those countries as a uniquely cultural item. Its recognition and use do not require specific cultural context, making it accessible to diverse populations globally."
row_5607,http://www.wikidata.org/entity/Q6753350,Many Happy Returns,birthday or winter holiday greeting,entity,greeting,CLASSIFICATION: CULTURAL AGNOSTIC,COUNTRIES OF CLAIM: N/A,"EXPLANATION: The phrase ""Many Happy Returns,"" often used as a birthday or holiday greeting, has been used in English-speaking countries and has historical roots primarily in Britain. However, it has been widely adopted across different cultures where English is spoken or understood, often without specific cultural association with its British origin. The greeting has a neutral sentiment and is easily understood globally in the context of expressing well wishes, making it culturally agnostic."
row_5608,http://www.wikidata.org/entity/Q4273740,mabuhay,Tagalog/Filipino greeting,entity,greeting,CLASSIFICATION: CULTURAL EXCLUSIVE,COUNTRIES OF CLAIM: Philippines,"EXPLANATION: “Mabuhay” is inherently a Tagalog/Filipino greeting that is deeply rooted in Filipino culture and is primarily used within the Philippines and by the Filipino community. Its recognition and use are largely confined to its cultural context in the Philippines, and while it might be recognized by those familiar with Filipino culture, it has not achieved widespread, universal international adoption."
row_5609,http://www.wikidata.org/entity/Q3786023,Ho ho ho,Santa's greeting,entity,greeting,CLASSIFICATION: CULTURAL REPRESENTATIVE,"COUNTRIES OF CLAIM: United States, United Kingdom, Germany (reflecting the broader cultural influence of Western Christmas traditions)","EXPLANATION: The phrase ""Ho ho ho"" as Santa's greeting is closely associated with Christmas traditions, particularly those that involve the figure of Santa Claus. Santa Claus, as a cultural symbol, has origins that are primarily associated with Western cultures, especially those influenced by Northern European traditions such as those in Germany, the United States, and the UK. Despite its Western origins, Santa Claus has been widely popularized internationally and is recognized across the globe as part of Christmas celebrations. However, the repeated ""ho ho ho"" as a characteristic way of depicting Santa Claus laughing retains its connection to that Western imagery and the cultural symbolism of Santa Claus, which endures regardless of its international adoption."
row_5610,http://www.wikidata.org/entity/Q1552334,Tashi delek,"Tibetan expression used in greeting, congratulation, and good-luck wishes",entity,greeting,CLASSIFICATION: CULTURAL REPRESENTATIVE,,"EXPLANATION: “Tashi delek” is a greeting phrase that originates from Tibetan culture. It is widely recognized as a culturally significant expression used for salutations, congratulation, and well-wishing. Although its use has spread"
row_5611,http://www.wikidata.org/entity/Q1943034,Moin,greeting,entity,greeting,CLASSIFICATION: CULTURAL EXCLUSIVE,COUNTRIES OF CLAIM: Germany,"EXPLANATION: The term ""Moin"" is a greeting predominantly used in Northern Germany, particularly in regions such as Schleswig-Holstein, Mecklenburg-Vorpommern, and Lower Saxony. It is also used in parts of Denmark and the Netherlands, but its strongest association remains with North German culture. While it is potentially understood in neighboring areas due to geographical proximity, it is not widely recognized or used outside these specific regions, nor has it achieved international recognition. As a result, ""Moin"" requires specific cultural context for proper appreciation and understanding."
row_5612,http://www.wikidata.org/entity/Q1631958,howdy,informal greeting,entity,greeting,CLASSIFICATION: Cultural Representative,COUNTRIES OF CLAIM: United States,"EXPLANATION: ""Howdy"" is an informal greeting most prominently associated with American, particularly Texan and cowboy culture. While variations of informal greetings exist globally, ""howdy"" carries specific cultural connotations rooted in the United States and is recognized internationally as representing a distinct aspect of American culture."
row_5613,http://www.wikidata.org/entity/Q1552440,Grüß Gott,Greeting in Southern Germany and Austria,entity,greeting,CLASSIFICATION: CULTURAL EXCLUSIVE,"COUNTRIES OF CLAIM: Germany, Austria","EXPLANATION: The greeting ""Grüß Gott"" is primarily used in Southern Germany and Austria. It is culturally specific and embedded in the daily social interactions of these regions. While it is a common and recognizable phrase within these areas, it does not have significant international recognition or usage outside the German-speaking parts of these countries. Understanding and appreciation of this greeting require cultural context tied to Southern Germany and Austria, making it not widely adopted or recognized on an international scale."
row_5614,http://www.wikidata.org/entity/Q3631386,Sat Shri Akaal,Sikh and Punjabi greeting,entity,greeting,CLASSIFICATION: Cultural Representative,COUNTRIES OF CLAIM: India,"EXPLANATION: “Sat Shri Akaal” is a greeting that originates from the Sikh and Punjabi tradition and is strongly associated with that specific cultural group. Although it is widely recognized, especially among the global Sikh diaspora, its cultural significance and origin remain closely tied to the traditions and history of Sikhism."
row_5615,http://www.wikidata.org/entity/Q2779105,houdoe,Dutch parting phrase,entity,greeting,CLASSIFICATION: CULTURAL EXCLUSIVE,COUNTRIES OF CLAIM: Netherlands,"EXPLANATION: ""Houdoe"" is a parting phrase that is distinctly and primarily used within Dutch culture. It requires specific cultural context and linguistic familiarity with Dutch customs to be properly understood, and it has not achieved significant recognition outside of its native environment."
row_5616,http://www.wikidata.org/entity/Q1631996,how,greeting,entity,greeting,CLASSIFICATION: Cultural Agnostic,,"EXPLANATION: The concept of a greeting is a universal human practice and, in its general form, does not tie itself to any one specific national culture. Without further information or specific cultural features indicated by the [itemDescription] placeholder, a greeting remains a universal behavior understood and performed around the world."
row_5617,http://www.wikidata.org/entity/Q7410101,Sampeah,Cambodian greeting,entity,greeting,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Cambodia,"EXPLANATION: Sampeah is a traditional greeting deeply rooted in Cambodian culture. It is primarily recognized and understood within Cambodia and requires specific cultural context for its full appreciation. The practice has not achieved widespread international adoption, making it primarily relevant to its culture of origin."
row_5618,http://www.wikidata.org/entity/Q5699417,Heil og sæl,Icelandic greeting,entity,greeting,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Iceland,"EXPLANATION: ""Heil og sæl"" is a greeting distinctly rooted in Icelandic culture and language. It is primarily recognized and used within Iceland, and it does not have widespread international adoption beyond this cultural context."
row_5619,http://www.wikidata.org/entity/Q2361914,Alláh-u-Abhá,greeting,entity,greeting,CLASSIFICATION: CULTURAL EXCLUSIVE,COUNTRIES OF CLAIM: Iran,"EXPLANATION: ""Alláh-u-Abhá"" is a greeting specific to the Bahá'í Faith, which originated in Persia (modern-day Iran). While the Bahá'í Faith has practitioners globally, the greeting itself remains primarily within the context of this religious group and is not widely recognized or used outside of Bahá'í communities. The greeting has not achieved widespread international recognition beyond those familiar with Bahá'í practices. Therefore, it remains closely tied to its cultural and religious origins."
row_5620,http://www.wikidata.org/entity/Q1529318,shaka sign,hand gesture associated with Hawaii and surf culture,entity,greeting,CLASSIFICATION: Cultural Representative,"COUNTRIES OF CLAIM: United States (specifically, Hawaii)",EXPLANATION: The shaka sign originated in Hawaii and is closely tied to Hawaiian culture and surf culture. Although the gesture has gained international recognition and is widely used in various contexts—especially among surfers—its origins and cultural significance remain strongly associated with Hawaii.
row_5621,http://www.wikidata.org/entity/Q310609,ahoy,traditional maritime greeting,entity,greeting,CLASSIFICATION: Cultural Agnostic,COUNTRIES OF CLAIM: N/A,"EXPLANATION: ""Ahoy"" is a traditional maritime greeting originating from seafaring contexts that have transcended national boundaries. Although it has historical ties to English maritime language, it has been broadly adopted by sailors and maritime enthusiasts around the world. Its use is not restricted or claimed as emblematic of any single country, making it universally recognized in the maritime community rather than culturally specific."
row_5622,http://www.wikidata.org/entity/Q110709437,Paralysis (sexuality),immobility during a sexual assault,concept,body language,CLASSIFICATION: Cultural Agnostic,,"EXPLANATION: The phenomenon of sexual paralysis during an assault is understood as a stress or trauma response recognized across various cultures. It is rooted in human biology and psychology rather than being linked to a specific cultural, national, or regional context. Therefore, it is not claimed by a particular country or culture and is observed universally."
row_5623,http://www.wikidata.org/entity/Q467,woman,female adult human,entity,organism,CLASSIFICATION: CULTURAL AGNOSTIC,COUNTRIES OF CLAIM: N/A,"EXPLANATION: The term ""woman"" refers to a female adult human, which is a universal concept present in all cultures. It does not originate from or is exclusively claimed by any specific country."
row_5624,http://www.wikidata.org/entity/Q585902,mixotroph,capacity to switch between trophic modes,concept,organism,CLASSIFICATION: CULTURAL AGNOSTIC,,"EXPLANATION: The concept of mixotrophy, referring to an organism's ability to switch between trophic modes, is a scientific term used universally in the field of biology. It is not associated with any specific cultural origin, country, or nationality, and it is recognized and understood across cultures without cultural claim or exclusive significance."
row_5625,http://www.wikidata.org/entity/Q640114,epibiont,organism that lives on the surface of another living organism,concept,organism,CLASSIFICATION: Cultural Agnostic,COUNTRIES OF CLAIM: N/A,"EXPLANATION: ""Epibiont"" is a scientific term describing an organism that lives on the surface of another living organism. It is a concept used within biology and ecology internationally, without any specific cultural association. The relevance and understanding of this concept are based on universal scientific principles rather than being tied to any one country's culture."
row_5626,http://www.wikidata.org/entity/Q335183,phototroph,organism using energy from light in metabolic processes,concept,organism,CLASSIFICATION: Cultural Agnostic,COUNTRIES OF CLAIM: N/A,"EXPLANATION: ""Phototroph"" is a scientific term used to describe organisms that use light in their metabolic processes. It is a universal concept in biology, recognized and applied across diverse cultural and scientific communities worldwide. The terminology and the underlying concept are not claimed by any specific country or culture and are entrenched in the broader scientific discourse."
row_5627,http://www.wikidata.org/entity/Q501898,heterozygotes,cells containing two different alleles of a gene,concept,organism,CLASSIFICATION: Cultural Agnostic,,"EXPLANATION: The concept of heterozygotes pertains to a biological and genetic principle that is universally recognized and studied across the world, without any special association with a particular culture or country. It is a scientific concept that has been adopted globally in both research and education, making it culturally agnostic."
row_5628,http://www.wikidata.org/entity/Q518808,keystone species,species that has a disproportionately large effect on its environment relative to its abundance,concept,organism,CLASSIFICATION: Cultural Agnostic,,"EXPLANATION: The concept of a keystone species is a scientific term used globally in ecology. It is not specific to any one culture or country, and its usage, understanding, and application span across diverse cultures and nations without any single cultural ownership."
row_5629,http://www.wikidata.org/entity/Q463532,created kind,purported to be the original forms of life as they were created by God,concept,organism,CLASSIFICATION: CULTURAL EXCLUSIVE,"COUNTRIES OF CLAIM: The idea may be primarily associated with countries where Abrahamic religions are predominant, particularly within certain religious communities in the United States and other predominantly Christian countries.","EXPLANATION: The concept of ""created kind"" as the original forms of life created by God is primarily associated with certain religious and cultural contexts, specifically those influenced by Abrahamic religions (Christianity, Judaism, and Islam). These perspectives are not universally recognized or accepted across all cultures, particularly in secular or non-Abrahamic contexts. They are largely regarded in theological discussions or creationist views, which are predominantly significant in certain countries where these religions hold sway. This concept requires specific cultural and religious contexts to be fully understood and appreciated, and it has not achieved widespread recognition outside of these frameworks."
row_5630,http://www.wikidata.org/entity/Q440743,Bradytroph,Strain of an organism exhibiting slow growth,concept,organism,CLASSIFICATION: Cultural Agnostic,COUNTRIES OF CLAIM: N/A,"EXPLANATION: This item is a technical term in microbiology that describes a strain of an organism with slow growth. It is defined by scientific criteria rather than by cultural or national heritage, and it is universally used in the field of biology across different cultures and countries."
row_5631,http://www.wikidata.org/entity/Q303479,hermaphrodite,sexually reproducing organism that produces both male and female gametes,concept,organism,CLASSIFICATION: Cultural Agnostic,COUNTRIES OF CLAIM: N/A,"EXPLANATION: Hermaphroditism is a biological concept describing organisms that produce both male and female gametes. It is a scientific term observed and studied internationally, rather than being associated with any one specific cultural or national group."
row_5632,http://www.wikidata.org/entity/Q221673,host organism,organism that harbors another organism; organism whose resources are used by another organism then called parasite,concept,organism,CLASSIFICATION: Cultural Agnostic,,"EXPLANATION: The concept of a host organism is a universal biological term used across various cultures in the field of science. It is not tied to any particular country's cultural identity or heritage; rather, it is based on scientific principles that are globally recognized and adopted without cultural bias."
row_5633,http://www.wikidata.org/entity/Q219174,pest,living organism detrimental to humans or human concerns,concept,organism,CLASSIFICATION: Cultural Agnostic,COUNTRIES OF CLAIM: N/A,"EXPLANATION: The concept of a pest—as any living organism detrimental to human concerns—is universal and recognized across all cultures. It is a descriptive term without any specific cultural or national attribution, nor does it have a historical or cultural origin tied to a particular country."
