row_id,item,itemLabel,itemDescription,type,itemHypernymLabel,classification,countries of claim,explanation
row_5192,http://www.wikidata.org/entity/Q54025,Terravecchia,Italian comune,entity,archive,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Italy,"EXPLANATION: Terravecchia is identified specifically as an Italian comune, meaning it is an administrative division unique to Italy. The concept of a ""comune"" is primarily relevant within the Italian context and does not have widespread international recognition or applicability in the same way universally adapted items do. Its significance is deeply tied to Italian governance and culture."
row_5193,http://www.wikidata.org/entity/Q51099,Museo Teatrale alla Scala,"museum in Milan, Italy",entity,archive,CLASSIFICATION: CULTURAL EXCLUSIVE,COUNTRIES OF CLAIM: Italy,"EXPLANATION: The Museo Teatrale alla Scala is intimately tied to Italy’s rich tradition of opera and the historic La Scala opera house in Milan. Its cultural significance is deeply rooted in Italian heritage, and its recognition is primarily within the context of Italy and enthusiasts of its specific cultural and historical narrative."
row_5195,http://www.wikidata.org/entity/Q838986,Bagatti Valsecchi Museum,art museum,entity,archive,CLASSIFICATION: CULTURAL EXCLUSIVE,COUNTRIES OF CLAIM: Italy,"EXPLANATION: The Bagatti Valsecchi Museum is a historic art museum rooted in Italian heritage, located in Milan. It is closely tied to the cultural and historical context of Italy. While museums as a general concept are universal, this particular institution remains primarily significant within its specific cultural and national context due to its origins, collection, and historical relevance in Italy."
row_5202,http://www.wikidata.org/entity/Q894670,Pisa Botanic Garden and Museum,botanic garden and museum in Italy,entity,archive,CLASSIFICATION: CULTURAL EXCLUSIVE,COUNTRIES OF CLAIM: Italy,EXPLANATION: The Pisa Botanic Garden and Museum is a location-specific institution in Italy that is primarily tied to its local cultural and historical context. It is not a widely international symbol or concept beyond its country of origin and requires specific cultural context to be fully appreciated.
row_5240,http://www.wikidata.org/entity/Q474970,Roman amphitheatre of Santa Maria Capua Vetere,"Roman amphitheatre in Santa Maria Capua Vetere, Italy",entity,museum,CLASSIFICATION: CULTURAL EXCLUSIVE,COUNTRIES OF CLAIM: Italy,"EXPLANATION: The Roman amphitheatre of Santa Maria Capua Vetere is a site-specific historical monument located in Italy. It is primarily significant within its local and national context as an ancient Roman architectural and cultural artifact. While Roman history is widely recognized, this particular amphitheatre remains a localized landmark whose full historical and cultural significance is best understood through its context in Italian history, making it culturally exclusive."
row_5241,http://www.wikidata.org/entity/Q477728,Thapsos,Sicily archeological site,entity,museum,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Italy,"EXPLANATION: Thapsos is an archaeological site located in Sicily, which is part of Italy’s cultural and historical heritage. Its significance is primarily appreciated within the context of Italian (and more specifically Sicilian) history and archaeology. Unlike landmarks or cultural symbols that have achieved broad international recognition (and thus may be considered Cultural Representative), Thapsos remains mainly relevant within its country of origin and requires specific cultural and historical context for full understanding."
row_5264,http://www.wikidata.org/entity/Q474122,convent of San Domenico,"monastery in Fiesole, Italy",entity,museum,CLASSIFICATION: CULTURAL EXCLUSIVE,COUNTRIES OF CLAIM: Italy,"EXPLANATION: The convent of San Domenico is a historically significant monastery situated in Fiesole, Italy. This site is deeply rooted in its local heritage and is primarily recognized within the context of Italian culture. Its significance is largely confined to its specific geographical and cultural origins, with limited universal adoption or recognition outside of Italy."
row_5333,http://www.wikidata.org/entity/Q3661218,casa del fascio,class of buildings erected in Italy during the Fascist regime as local seats of the National Fascist Party,concept,monument,CLASSIFICATION: CULTURAL EXCLUSIVE,COUNTRIES OF CLAIM: Italy,"EXPLANATION: Casa del fascio refers to a specific class of buildings constructed in Italy during the Fascist regime to serve as local seats of the National Fascist Party. These buildings are closely tied to Italy's historical and political context under Fascism and have not been adopted or replicated outside this specific cultural and national sphere. Their significance is primarily understood within the Italian context, requiring an understanding of Italian history to fully appreciate their meaning."
row_5347,http://www.wikidata.org/entity/Q1356770,Heroön,shrine dedicated to an ancient Greek or Roman hero,concept,monument,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Greece (for the Greek tradition) and Italy (for the Roman tradition),"EXPLANATION: A heroön—a shrine dedicated to an ancient Greek or Roman hero—is an architectural and religious feature deeply rooted in the specific cultural and religious practices of classical antiquity. Understanding its significance requires familiarity with ancient Greek and Roman traditions, and it has not been universally adopted or adapted outside that historical context."
row_5362,http://www.wikidata.org/entity/Q492255,tetrapylon,"ancient Roman monument of cubic shape, generally built on a crossroads",concept,monument,CLASSIFICATION: Cultural Representative,COUNTRIES OF CLAIM: Italy,"EXPLANATION: The tetrapylon is an ancient Roman monument that is distinctly tied to Roman (and consequently Italian) architectural heritage. Although Roman design has influenced many cultures and is studied worldwide, the tetrapylon remains emblematic of Roman culture, and its historical and cultural origins are primarily claimed by Italy."
row_5382,http://www.wikidata.org/entity/Q1051656,hand-kissing,form of respectful gesture,concept,gesture,CLASSIFICATION: CULTURAL REPRESENTATIVE,"COUNTRIES OF CLAIM: Poland, Austria, Italy, Turkey","EXPLANATION: Hand-kissing is a form of greeting or display of respect that is traditionally associated with European, especially Southern and Eastern European, cultures. It is historically rooted in aristocratic and formal settings, being particularly noteworthy in countries such as Poland, Austria, Italy, and Turkey. While it has seen some degree of international recognition as a gesture of respect, it maintains a strong cultural association with these regions and does not have a uniform practice or meaning universally across all cultures. Therefore, it is best categorized as a cultural representative of the specific European countries most associated with its traditional practice."
row_5385,http://www.wikidata.org/entity/Q623692,sign of the cross,ritual blessing,concept,gesture,CLASSIFICATION: CULTURAL REPRESENTATIVE,"COUNTRIES OF CLAIM: No specific country, but associated with countries where Christianity is a major religion, including Italy (Vatican City), Greece, Russia, etc.","EXPLANATION: The sign of the cross is a ritual blessing primarily associated with Christianity. Although Christianity is practiced around the world, the sign of the cross maintains its cultural origins in Christian traditions that are deeply rooted and significant in many countries. It is recognized as a symbol of Christianity and retains this association wherever it is practiced or observed. As such, it aligns with the characteristics of a cultural representative item due to its cultural origins, universal recognition among Christians, and symbolic significance."
row_5388,http://www.wikidata.org/entity/Q130443866,Lesser sign of the cross,variant of the sign of the cross,entity,gesture,CLASSIFICATION: CULTURAL EXCLUSIVE,"COUNTRIES OF CLAIM: The practice is predominantly claimed by countries with a strong Roman Catholic influence, such as Italy or Spain, and countries with a strong Eastern Orthodox influence, like Greece or Russia.","EXPLANATION: The lesser sign of the cross is a variant of the sign of the cross, traditionally used within specific Christian liturgical practices. It is primarily associated with religious practices, especially in Catholic, Orthodox, and some Protestant denominations. Although the sign of the cross is recognized within various Christian denominations worldwide, specific variants like the lesser sign are not universally recognized or practice. It requires an understanding of Christian liturgical practices to fully appreciate its significance. Additionally, such practices are more likely to be understood in countries with a strong Christian presence. Therefore, it remains primarily relevant within the specific Christian contexts in which it is used, and the lesser sign of the cross lacks widespread international adoption or recognition beyond those circles."
row_5412,http://www.wikidata.org/entity/Q1232302,Pollice verso,thumb gesture used in the context of gladiatorial combat,entity,gesture,CLASSIFICATION: Cultural Representative,COUNTRIES OF CLAIM: Italy,"EXPLANATION: The ""pollice verso"" gesture is historically rooted in ancient Roman gladiatorial combat and remains widely associated with that culture. Despite its portrayal in international films and media, the gesture retains clear ties to the culture of ancient Rome, which modern Italy—inheritor of Roman heritage—claims as part of its historical identity."
row_5416,http://www.wikidata.org/entity/Q841184,Roman salute,gesture used as salute attributed to the Roman Empire,entity,gesture,CLASSIFICATION: CULTURAL REPRESENTATIVE,COUNTRIES OF CLAIM: Italy,"EXPLANATION: The Roman salute is a gesture historically attributed to the Roman Empire and is therefore associated with ancient Roman culture. While its origins and use in Roman times are debated by historians, it has achieved significant symbolic recognition internationally due to its representation in films, literature, and schools of thought concerning Roman Empire history. The salute has been used in different contexts and interpreted diversely around the world; nonetheless, it still maintains an association with ancient Rome."
row_5420,http://www.wikidata.org/entity/Q959390,fermentum,Christian practice of distributing consecrated host between bishops to affirm fellowship,entity,ritual,CLASSIFICATION: CULTURAL EXCLUSIVE,"COUNTRIES OF CLAIM: It is associated with Christian communities, notably within those countries where Catholicism or specific traditional Christian rites have historically been practiced, like Italy (Vatican), but it remains a specialized practice without broad international recognition.","EXPLANATION: The ""fermentum"" is a specific Christian liturgical practice that involves the distribution of a portion of the consecrated host from one Eucharistic celebration to another, traditionally among bishops, to signify communion and fellowship. This practice is deeply embedded within certain Christian liturgical traditions, particularly within specific rites of the Catholic Church. It has historical roots and is primarily understood and practiced within the context of Christian ecclesiastical authority and liturgy. Its cultural and religious significance is not widely recognized or practiced outside these specific Christian contexts, and it does not have international recognition or adoption beyond these religious communities."
row_5423,http://www.wikidata.org/entity/Q696284,Dionysian Mysteries,ritual of ancient Greece and Rome,entity,ritual,CLASSIFICATION: Cultural Representative,"COUNTRIES OF CLAIM: Greece, Italy","EXPLANATION: The Dionysian Mysteries are ritual practices deeply rooted in ancient Greek culture (and later adopted in Roman contexts). Although these mysteries have influenced Western thought, they remain emblematic of a specific cultural heritage and are recognized primarily as part of the traditions of ancient Greece and Rome. Their association with these distinct historical cultures qualifies them as culturally representative rather than culturally agnostic or exclusive to a modern nation."
row_5484,http://www.wikidata.org/entity/Q3080277,Fraction,ceremonial breaking of the consecrated bread during the Eucharistic rite,concept,ritual,CLASSIFICATION: CULTURAL REPRESENTATIVE,"COUNTRIES OF CLAIM: Typically associated with countries where Christianity, especially Catholic and Orthodox Christianity, is culturally significant, like Italy (Vatican City), Greece (due to Eastern Orthodoxy), and others.","EXPLANATION: The ceremonial breaking of the consecrated bread during the Eucharistic rite, commonly known as the ""Fraction,"" is a practice deeply rooted in Christianity, particularly in Catholic and Orthodox traditions. It holds significant religious and cultural meaning within these contexts. While the rite is recognized and performed by Christian denominations around the world, it remains culturally associated with the Christian religious tradition, which spans multiple countries. As such, it is not universally adopted in a general cultural sense outside of its religious context. However, it has international recognition due to the global spread of Christianity and maintains its cultural and religious associations even when performed in different countries."
row_5498,http://www.wikidata.org/entity/Q1345079,Preface,liturgical term,concept,ritual,CLASSIFICATION: CULTURAL EXCLUSIVE,"COUNTRIES OF CLAIM: Italy (as the Vatican is the center of Roman Catholicism, where such liturgical terms and practices are centered)","EXPLANATION: The term ""Preface"" in a liturgical context is primarily associated with the Christian religious tradition and particularly within specific branches such as Roman Catholicism. Although Christianity spans many countries, the term's usage and relevance are deeply embedded within specific religious rituals and traditions, making it culturally exclusive. This term would primarily be recognized and understood in contexts where these liturgical practices are observed, and it requires specific religious and cultural familiarity to be fully understood. Thus, it is not universally recognized outside its religious context."
row_5499,http://www.wikidata.org/entity/Q1149850,Taurobolium,practice of a ritual sacrifice of a bull,concept,ritual,CLASSIFICATION: CULTURAL EXCLUSIVE,COUNTRIES OF CLAIM: Italy (as part of ancient Roman culture),"EXPLANATION: The taurobolium is an ancient ritual sacrifice of a bull associated specifically with Roman religious practices, particularly those dedicated to the god Mithras and the goddess Cybele. While it has historical significance, it is not widely recognized or practiced outside the context of ancient Roman religion and is not a part of a modern cultural identity in any significant way. It requires a specific understanding of Roman religious practices to be fully appreciated and has not achieved any contemporary or international adoption."
row_5502,http://www.wikidata.org/entity/Q1124813,confarreatio,traditional form of marriage ritual in ancient Rome,concept,ritual,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Italy (ancient Rome),"EXPLANATION: confarreatio is a traditional marriage ritual from ancient Rome, deeply embedded in the specific religious and social customs of that society. Its practice and meaning are primarily understood within the context of ancient Roman culture, and it has not been adopted or widely recognized outside this historical and cultural framework. Therefore, it remains a culturally exclusive item rather than one of broad international recognition."
row_5512,http://www.wikidata.org/entity/Q7167076,Perchtenlaufen,folk custom found in the Tyrol region of central Europe,entity,tradition,CLASSIFICATION: Cultural Exclusive,"COUNTRIES OF CLAIM: Austria, Italy","EXPLANATION: Perchtenlaufen is a folk custom that is deeply rooted in the Tyrol region of central Europe, requiring specific local cultural context to be fully understood and appreciated. Its practice is largely confined to this area without significant international adoption, making it primarily relevant within its culture of origin."
row_5522,http://www.wikidata.org/entity/Q674824,cenobitic monasticism,monastic tradition that stresses community life,entity,tradition,CLASSIFICATION: CULTURAL REPRESENTATIVE,"COUNTRIES OF CLAIM: Egypt, Greece, Italy","EXPLANATION: Cenobitic monasticism, a monastic tradition that emphasizes community life, has its historical roots in early Christianity, particularly within the Egyptian desert monasteries founded by figures like Pachomius in the 4th century. This tradition has profoundly influenced Christian monastic practices, particularly within Eastern Orthodoxy, Catholicism, and certain Protestant communities. It is primarily associated with regions where Christianity has a significant cultural and historical presence. Although cenobitic monastic practices have been adopted and recognized in various parts of the world, they continue to symbolize Christian monastic traditions found initially in specific geographical areas, most notably Egypt but also including wider Christian orthodoxy found in countries like Greece, Russia, and Italy."
row_5548,http://www.wikidata.org/entity/Q3708591,Diotto,"Festival in Scarperia, Italy",entity,tradition,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Italy,"EXPLANATION: The Diotto festival in Scarperia is a culturally significant event localized to Italy. Its traditions and practices are deeply rooted in Italian history and local community customs, and it has limited international recognition or adoption outside of its country of origin."
row_5602,http://www.wikidata.org/entity/Q107284488,Praise the Lord,religious phrase,entity,greeting,CLASSIFICATION: Cultural Representative,"COUNTRIES OF CLAIM: This phrase is widely used in countries with significant Christian influence, such as the United States, Italy, the United Kingdom, Brazil, and other Christian-majority nations.","EXPLANATION: ""Praise the Lord"" is a religious phrase that is strongly associated with Christianity—a faith with specific traditions and rituals that have been claimed by various countries. Although the phrase has spread worldwide with Christian communities and is recognized in many regions, it retains its cultural roots in Christian practice and liturgy, making it representative of that cultural group rather than a universally adopted (cultural agnostic) element."
row_5723,http://www.wikidata.org/entity/Q178412,Giovanni Battista Amici,"Italian astronomer, microscopist, and botanist (1786-1863)",entity,biologist,CLASSIFICATION: CULTURAL EXCLUSIVE,COUNTRIES OF CLAIM: Italy,"EXPLANATION: Giovanni Battista Amici is a historical figure who is primarily associated with Italy. Although his contributions to astronomy, microscopy, and botany are part of scientific history, his recognition is mainly rooted in Italian cultural and historical contexts rather than universal, cross-cultural prominence. His fame does not extend as a global icon outside of scholarly circles and Italian cultural heritage, making him an example of an item that is primarily relevant within the culture of its country of origin."
row_5961,http://www.wikidata.org/entity/Q5028639,Campus Esquilinus,area on the Esquiline Hill in Ancient Rome,entity,geographic location,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Italy,"EXPLANATION: The Campus Esquilinus is a specific historical area located on the Esquiline Hill in Ancient Rome. Its significance and recognition are primarily confined to the context of ancient Roman culture and history, a cultural context primarily associated with a single modern nation—Italy. This item requires the cultural and historical context of Ancient Rome to be fully understood and appreciated, indicating that it is not universally recognized across cultures but is instead specific to its place of origin."
row_5966,http://www.wikidata.org/entity/Q5028621,Campus Agrippae,area in ancient Rome,entity,geographic location,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Italy,"EXPLANATION: Campus Agrippae is a historical area specifically tied to ancient Roman culture. Its significance and understanding are largely confined to the context of ancient Rome, making it primarily relevant within its culture of origin rather than universally recognized across diverse contemporary cultures."
row_5977,http://www.wikidata.org/entity/Q111800,Cattolica,Italian comune,entity,geographic location,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Italy,"EXPLANATION: Cattolica is an Italian comune, meaning it is an administrative division specific to Italy. Its significance, history, and function are deeply rooted in Italian administrative and cultural contexts, and it requires localized knowledge to be fully appreciated. While municipalities exist in other countries, the term ""comune"" and the specific historical and cultural factors surrounding Italian municipalities like Cattolica are primarily relevant within Italy."
row_5978,http://www.wikidata.org/entity/Q95090,Argenta,Italian comune,entity,geographic location,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Italy,EXPLANATION: Argenta is an Italian comune—a municipality that belongs solely to Italy’s administrative and cultural framework. It is inherently linked to the Italian local context with limited relevance or recognition outside of its native country.
row_6034,http://www.wikidata.org/entity/Q16550,Breithorn,mountain,entity,mountain,CLASSIFICATION: CULTURAL EXCLUSIVE,"COUNTRIES OF CLAIM: Switzerland, Italy",EXPLANATION: The Breithorn is a mountain located in the Pennine Alps on the border between Switzerland and Italy. It is primarily recognized and relevant within the local context of the Swiss and Italian Alps region. The Breithorn does not have significant recognition outside its region as a symbol of Swiss or Italian culture on an international scale. It is more specific to a geographical location than widely acknowledged as culturally representative or agnostic.
row_6041,http://www.wikidata.org/entity/Q30411,Picco Luigi Amedeo,mountain in the Mont Blanc massif,entity,mountain,CLASSIFICATION: CULTURAL EXCLUSIVE,COUNTRIES OF CLAIM: Italy,"EXPLANATION: Picco Luigi Amedeo is a mountain in the Mont Blanc massif, which is a specific geographic location. It is primarily relevant to those who are familiar with the geography of the region and holds cultural significance for the country within which it is located. It is not widely recognized or known beyond those familiar with regional mountain ranges and does not hold any significant global association or symbolic representation beyond its geographic and local cultural context."
row_6045,http://www.wikidata.org/entity/Q524,Mount Vesuvius,volcano on the southwestern coast of Italy,entity,mountain,CLASSIFICATION: Cultural Representative,COUNTRIES OF CLAIM: Italy,"EXPLANATION: Mount Vesuvius is a volcano that is inextricably linked to Italy through its geography and the historical events associated with its eruptions, such as the destruction of Pompeii and Herculaneum. Its cultural significance is deeply rooted in Italian history and identity, yet it is widely recognized across the globe due to its historical and geological importance."
row_6140,http://www.wikidata.org/entity/Q2704,Pescara,"city in Abruzzo, Central Italy",entity,city,CLASSIFICATION: CULTURAL EXCLUSIVE,COUNTRIES OF CLAIM: Italy,"EXPLANATION: Pescara is a specific city located in Italy and is primarily significant within its local and national context. While it is recognized internationally as a geographical location, its cultural identity and historical context are closely tied to Italy alone, without broader cultural adoption beyond its national boundaries."
row_6150,http://www.wikidata.org/entity/Q2683,Parma,city in the northern Italian region of Emilia-Romagna,entity,city,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Italy,"EXPLANATION: Parma is a city that is inherently tied to its location in northern Italy and is primarily understood within its Italian cultural and geographical context. Unlike items that have achieved universal symbolic status across multiple cultures, Parma’s identity is exclusive to Italy, requiring a specific cultural and regional understanding to fully appreciate its significance."
row_6158,http://www.wikidata.org/entity/Q2656,Palermo,"Italian city, capital of Sicily",entity,city,CLASSIFICATION: CULTURAL EXCLUSIVE,COUNTRIES OF CLAIM: Italy,"EXPLANATION: Palermo is inextricably linked to its Italian heritage and geographic context as the capital of Sicily. Its cultural significance is deeply rooted in Italian history, architecture, and regional identity, making it primarily relevant within Italy and best appreciated in that cultural context."
row_6162,http://www.wikidata.org/entity/Q2634,Naples,"city and commune in Campania, Italy",entity,city,CLASSIFICATION: CULTURAL REPRESENTATIVE,COUNTRIES OF CLAIM: Italy,"EXPLANATION: Naples is a city and commune in Campania, Italy, which holds significant cultural, historical, and geographical importance. As a city, it is strongly associated with Italian culture and is widely recognized internationally. Naples is known for its contribution to arts, architecture, and particularly for being the birthplace of pizza, a globally recognized cultural representative item. The city's distinct cultural identity and its historic sites like the UNESCO-listed historic center ensure that it maintains its cultural association even when discussed or recognized abroad. While Naples itself is geographically specific, its cultural contributions and symbolism resonate worldwide."
row_6174,http://www.wikidata.org/entity/Q18021,Biella,Italian comune,entity,city,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Italy,"EXPLANATION: Biella is an Italian comune, meaning it is an administrative entity unique to Italy. Its significance and recognition are confined primarily within the Italian context, and it requires specific cultural and geographical knowledge of Italy to be fully appreciated."
row_6253,http://www.wikidata.org/entity/Q5571369,quarter of a city in Italy,territorial subdivision of certain Italian towns,concept,neighborhood,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Italy,"EXPLANATION: A quarter of a city in Italy is a territorial subdivision specific to certain Italian towns. This concept is rooted in Italian administrative and cultural practices and is primarily recognized and understood within Italy, lacking widespread international adoption."
row_6263,http://www.wikidata.org/entity/Q1231729,contrada of Siena,historical subdivision of the city of Siena,concept,neighborhood,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Italy,"EXPLANATION: The contrade are unique, historically rooted divisions found only in the city of Siena, Italy. Their significance is deeply intertwined with local tradition and culture, and they are not widely recognized or adopted outside this specific context."
