item,itemLabel,itemDescription,itemItalianLabel,itemItalianDescription
http://www.wikidata.org/entity/Q115217729,Reggio Calabria,book by Gaetano Cingari,Reggio Calabria,libro di Gaetano Cingari
http://www.wikidata.org/entity/Q112124742,Animale,2022 novel by Giuseppe Nibali,Animale,romanzo di Giuseppe Nibali del 2022
http://www.wikidata.org/entity/Q124246494,Le Marche disperse. Repertorio di opere d'arte dalle Marche al mondo,2005 publication,Le Marche disperse. Repertorio di opere d'arte dalle Marche al mondo,pubblicazione del 2005
http://www.wikidata.org/entity/Q108922834,To Live and to Die in the Name of the FP-25,a book by António José Vilela,Vivere e morire in nome dell'FP-25,un libro di António José Vilela
http://www.wikidata.org/entity/Q211062,Très Riches Heures du duc de Berry,illuminated manuscript book of hours,Très riches heures du Duc de Berry,libro liturgico
http://www.wikidata.org/entity/Q111605043,"Il ponte dei corvi, diario di una deportata a RavensbrŒck",book written by Maria Arata,"Il ponte dei corvi, diario di una deportata a RavensbrŒck",libro di Maria Arata
http://www.wikidata.org/entity/Q7575353,Speculum Orbis Terrae,1593 atlas by Cornelis de Jode,Speculum Orbis Terrae,atlante di Cornelis de Jode
http://www.wikidata.org/entity/Q107528532,Return to the Scene,novel,La casa dell'uragano,romanzo
http://www.wikidata.org/entity/Q130466248,Data and Forecasts in STEAM Teaching,Mathematics Education,Dati e previsioni nell’insegnamento STEAM,didattica della matematica
http://www.wikidata.org/entity/Q113650729,La liberalización del sector aeronáutico y su impacto sobre las relaciones laborales individuales del personal a bordo de aeronaves,legal book,La liberalización del sector aeronáutico y su impacto sobre las relaciones laborales individuales del personal a bordo de aeronaves,articolo giuridico
http://www.wikidata.org/entity/Q110751518,Il mio paese: compendio della storia di Treia da' suoi primi tempi fino all'anno 1885,book by Nicola Acquaticci,Il mio paese: compendio della storia di Treia da' suoi primi tempi fino all'anno 1885,libro di Nicola Acquaticci
http://www.wikidata.org/entity/Q108800703,Poison,romanzo del 1987 di Ed McBain,Veleno per l'87º Distretto,1987 novel by Ed McBain
http://www.wikidata.org/entity/Q95976070,Law of the People's Republic of China on Safeguarding National Security in the Hong Kong Special Administrative Region,"Chinese law enacted on 2300 HKT, June 30, 2020, only in Hong Kong, for Safeguarding National Security",Legge sulla sicurezza nazionale di Hong Kong,legge ordinaria della Repubblica Popolare Cinese
http://www.wikidata.org/entity/Q18342704,Tarzanetto,Italian comic series,Tarzanetto,rivista italiana di fumetti
http://www.wikidata.org/entity/Q106328293,Mirrors in the brain,"book about mirror neurons, written by: Giacomo Rizzolatti and Corrado Sinigaglia",Specchi nel cervello,"libro riguardante i neuroni specchio, scritto da: Giacomo Rizzolatti e Corrado Sinigaglia"
http://www.wikidata.org/entity/Q7729175,The Day I Swapped My Dad for Two Goldfish,book by Neil Gaiman,Il giorno che scambiai mio padre con due pesci rossi,libro di Neil Gaiman
http://www.wikidata.org/entity/Q115218093,Bologna,book,Bologna,libro
http://www.wikidata.org/entity/Q108486275,Saggio sopra i principali metodi d'istruire i fanciulli,pedagogy essay by Luca de Samuele Cagnazzi,Saggio sopra i principali metodi d'istruire i fanciulli,saggio di Luca de Samuele Cagnazzi
http://www.wikidata.org/entity/Q108991061,DINFO: The Fall of the Last Military Secret Service,a book by Fernando Cavaleiro Angelo,DINFO: La caduta dell'ultimo servizio segreto militare,un libro di Fernando Cavaleiro Angelo
http://www.wikidata.org/entity/Q113170907,Living the Radiant Life,book by George Wharton James,Living the Radiant Life,libro  di George Wharton James
http://www.wikidata.org/entity/Q55692,Active Directory,directory service created by Microsoft for Windows domain networks,Active Directory,sistema server centralizzato
http://www.wikidata.org/entity/Q107351558,Storia dell'antropologia,manual on the history of anthropology,Storia dell'antropologia,saggio e manuale sulla storia dell'antropologia
http://www.wikidata.org/entity/Q418383,Akim,Italian comics series by Roberto Renzi and illustrator Augusto Pedrazza,Akim,personaggio dei fumetti ideato da Roberto Renzi e Augusto Pedrazza
http://www.wikidata.org/entity/Q2557109,Piae Cantiones,collection of carols and songs originally published in 1582,Piæ Cantiones,collezione di inni latini medievali
http://www.wikidata.org/entity/Q7896986,Unknown Worlds of Science Fiction,science fiction US comic magazine,Unknown Worlds of Science Fiction,rivista statunitense di fumetti di fantascienza
http://www.wikidata.org/entity/Q971533,1984,black and white science-fiction comic magazine published by Warren Publishing from 1978 to 1983,1984,rivista di fumetti di fantascienza pubblicata da Warren Publishing dal 1978 al 1983
http://www.wikidata.org/entity/Q5245706,Deadpool,title of multiple comic book series,Deadpool,serie a fumetti Marvel Comics
http://www.wikidata.org/entity/Q10846807,Comic Earth Star,Japanese manga magazine,Comic Earth Star,rivista giapponese mensile di manga shōnen edita dalla Earth Star Entertainment
http://www.wikidata.org/entity/Q1431686,Spirou,weekly Franco-Belgian comics magazine published by the Dupuis company,Spirou,Rivista di fumetti franco-belga
http://www.wikidata.org/entity/Q25340899,Gambit,comic book,Gambit,serie a fumetti Marvel Comics
http://www.wikidata.org/entity/Q2743606,Kalle Anka & C:o,Swedish Disney comics magazine launched in 1948,Kalle Anka & C:o,periodico Svedese di fumetti
http://www.wikidata.org/entity/Q2528171,Creepy,comic magazine,Creepy,rivista di fumetti di genere horror pubblicata dal 1964 negli Stati Uniti d'America dalla Warren Publishing
http://www.wikidata.org/entity/Q3988088,The Losers,comic book by Robert Kanigher,The Losers,Gruppo di eroi dei fumetti dell'Universo DC
http://www.wikidata.org/entity/Q834204,Global Frequency,fictional organization,Global Frequency,fumetto
http://www.wikidata.org/entity/Q5002123,Buster,British comic book,Buster,serie a fumetti britannica del 1960
http://www.wikidata.org/entity/Q44402816,Sgt. Kirk,Italian comic magazine,Sgt. Kirk,rivista mensile/trimestrale/bimestrale italiana di fumetti
http://www.wikidata.org/entity/Q3636201,Batman Family,DC Comics publication,Batman Family,Serie di Fumetti
http://www.wikidata.org/entity/Q2376723,The Amazing Screw-On Head,one-shot comic book by Mike Magnola,Lo stupefacente Testa a vite,fumetto di Mike Magnola
http://www.wikidata.org/entity/Q2003985,Wolverine,comic book title,Wolverine,serie di fumetti della Marvel Comics
http://www.wikidata.org/entity/Q3734611,Eureka,Italian comics magazine,Eureka,rivista mensile italiana di fumetti
http://www.wikidata.org/entity/Q784710,Book of Common Prayer,prayer book used in most Anglican churches,Libro delle preghiere comuni,Libro liturgico delle Chiese anglicane
http://www.wikidata.org/entity/Q120717458,Hyrule Compendium,"Collection of images and texts about creatures, monsters, materials, equipment, treasures and more (The Legend of Zelda)",Compendio di Hyrule,"Raccolta di immagini e testi su creature, mostri, materiali, equipaggiamenti, tesori e altro ancora (The Legend of Zelda)"
http://www.wikidata.org/entity/Q16386325,The Incredible Hulk,comic book,The Incredible Hulk,serie a fumetti Marvel Comics
http://www.wikidata.org/entity/Q1755780,Hitman,comic created by Garth Ennis and John McCrea,Hitman,fumetto DC Comics
http://www.wikidata.org/entity/Q54749884,The Gifted: Secret Mission of the Gifted students,Thai novel,The Gifted - Paragit lap - Nak rian phalang kif,graphic novel thailandese
http://www.wikidata.org/entity/Q5151745,Comic Cavalcade,US comic book,Comic Cavalcade,serie a fumetti antologica della DC Comics
http://www.wikidata.org/entity/Q17113591,The Massive,US comic book,The Massive,serie a fumetti del 2012
http://www.wikidata.org/entity/Q19361289,Nederlandsche vogelen van Nozeman en Sepp,collection highlight from the National Library of the Netherlands,Nederlandsche Vogelen,enciclopedia ornitologica
http://www.wikidata.org/entity/Q54954330,The Sandman Universe,comics line,Sandman Universe,linea editoriale statunitense di fumetti
http://www.wikidata.org/entity/Q19880664,JLA,comic book (1997-2006),JLA,serie a fumetti DC Comics
http://www.wikidata.org/entity/Q105745272,Le Medici,book od Barbara Belotti,Le Medici,libro di Barbara Belotti
http://www.wikidata.org/entity/Q110663776,What I saw and what I understood,book written by Giovanni Costa (1927),Quel che vidi e quel che intesi,libro di Giovanni Costa (1927)
http://www.wikidata.org/entity/Q107154198,Salvatore Garau irrigation systems,Art book on Salvatore Garau,Salvatore Garau sistemi d'irrigazione,Libro d'arte su Salvatore Garau
http://www.wikidata.org/entity/Q646668,Kiss of the Spider Woman,1976 novel by Manuel Puig,Il bacio della donna ragno,romanzo di Manuel Puig
http://www.wikidata.org/entity/Q4390915,Rauðskinna,icelandic grimoire,Rauðskinna,Antico grimorio di origine islandese
http://www.wikidata.org/entity/Q21191013,Comedìa,first printed version (editio princeps) of Dante's Divine Comedy,Comedìa,"prima edizione stampata della Divina Commedia di Dante Alighieri, realizzata a Foligno nel 1472 da Johann Numeister ed Evangelista Angelini"
http://www.wikidata.org/entity/Q113170366,The Great Valley,book of Edgar Lee Masters,The Great Valley,libro di Edgar Lee Masters
http://www.wikidata.org/entity/Q106300142,The Last Woman in His Life,1970 novel by Ellery Queen,L'ultima donna nella sua vita,romanzo di Ellery Queen del 1970
http://www.wikidata.org/entity/Q115561430,Museo d’arte antica del Castello Sforzesco. La scultura lapidea. Tomo I,Book,Museo d’arte antica del Castello Sforzesco. La scultura lapidea. Tomo I,Libro
http://www.wikidata.org/entity/Q121863907,I'm Glad My Mom Died,audiobook,Sono contenta che mia mamma è morta,audiolibro
http://www.wikidata.org/entity/Q109898955,The Junta of Happenstance,Book by Tolu Oloruntoba,The Junta of Happenstance,Prenota di Tolu Oloruntoba
http://www.wikidata.org/entity/Q106398851,domanda di grazia,book written by Gabriele Romagnoli,domanda di grazia,libro scritto da Gabriele Romagnoli
http://www.wikidata.org/entity/Q115218097,Cagliari,book,Cagliari,libro
http://www.wikidata.org/entity/Q363912,Understanding Media,1964 book by Marshall McLuhan,Gli strumenti del comunicare,saggio scritto da Marshall McLuhan
http://www.wikidata.org/entity/Q877418,Six Memos for the Next Millennium,book by Italo Calvino,Lezioni americane,saggio di Italo Calvino
http://www.wikidata.org/entity/Q108377712,Go-Boy!,Book by Roger Caron,Go-Boy!,Libro di Roger Caron
http://www.wikidata.org/entity/Q108463111,The Barnabus Project,Book by The Fan Brothers and  Devin Fan,The Barnabus Project,Libro di The Fan Brothers e Devin Fan
http://www.wikidata.org/entity/Q109074143,A daughter's gift of love,book by Trudi Birger,Ho sognato la cioccolata per anni,libro di Trudi Birger
http://www.wikidata.org/entity/Q106097003,Almond Wine and Fertility,short story collection,Vino alla mandorla e fertilità,raccolta di racconti
http://www.wikidata.org/entity/Q113365756,children's books,books for children,libri per ragazzi,libri destinati a ragazzi
http://www.wikidata.org/entity/Q72752459,A.B.C. for soldiers on leave,collection highlight from the National Library of the Netherlands,A.B.C. for soldiers on leave,tesoro della collezione di Biblioteca reale dei Paesi Bassi
http://www.wikidata.org/entity/Q115218116,Trieste,book,Trieste,libro
http://www.wikidata.org/entity/Q762552,Hours of Jean de Boucicaut,illuminated manuscript in Musée Jacquemart-André,Libro d'ore del maresciallo di Boucicaut,libro liturgico medievale
http://www.wikidata.org/entity/Q129566089,Confessionale Defecerunt,"incunabulum in paper and parchment print before  1472, written by Antoninus S. Archbishop of Florence - Brindisi copy",Confessionale Defecerunt,incunabolo stampato prima del 1472 opera di Antoninus S. Arcivescovo di Firenze conservato presso la biblioteca pubblica arcivescovile Annibale de Leo
http://www.wikidata.org/entity/Q115322159,Canti di soldati,"1919 edition; song book compiled by Piero Jahier, arrangements by Vittorio Gui",Canti di soldati,"edizione del libro ""Canti di soldati"" armonizzati da Vittorio Gui e raccolti da Piero Jahier"
http://www.wikidata.org/entity/Q115112131,"Suzanne Valadon, Jacqueline Marval, Émilie Charmy, Georgette Agutte: les femmes peintres et l'avant-garde, 1900-1930",exhibition catalog,"Suzanne Valadon, Jacqueline Marval, Émilie Charmy, Georgette Agutte: les femmes peintres et l'avant-garde, 1900-1930",catalogo della mostra
http://www.wikidata.org/entity/Q127233849,An Umbrian war,novel by Romana Petri,Alle case venie,romanzo di Romana Petri
http://www.wikidata.org/entity/Q113170792,Coward or Hero?,book by Eugène Leclerc,Coward or Hero?,libro di Eugène Leclerc
http://www.wikidata.org/entity/Q129983154,Vitae et sententiae eorum qui in philosophia probati fuerunt,Restored paper and parchment incunabulum written by Diogenes Laertius,Vitae et sententiae eorum qui in philosophia probati fuerunt,"Incunabolo in carta e pergamena restaurato scritto da Diogenes Laertius e conservato nella Biblioteca Arcivescovile ""A. De Leo"" di Brindisi"
http://www.wikidata.org/entity/Q115218111,Palermo,book,Palermo,libro
http://www.wikidata.org/entity/Q113249313,York and Lancaster,book by William Garmon Jones,York and Lancaster,libro di William Garmon Jones
http://www.wikidata.org/entity/Q1992642,Los goetia,anonymous spellbook (grimoire) of the 17th century,Piccola Chiave di Salomone,Grimorio anonimo del diciassettesimo secolo
http://www.wikidata.org/entity/Q108462863,The King of Jam Sandwiches,Novel by Eric Walters,The King of Jam Sandwiches,Romanzo di Eric Walters
http://www.wikidata.org/entity/Q2084545,The Sandman: The Dream Hunters,novella by Neil Gaiman,The Sandman. Cacciatori di sogni,fiaba scritta da Neil Gaiman
http://www.wikidata.org/entity/Q129986035,De re militari,"restored paper and parchment incunabulum by Vegetius Renatus, Flavius",De re militari,"incunabolo in carta e pergamena restaurato da Vegetius Renatus, Flavius"
http://www.wikidata.org/entity/Q2704678,The Archaeology of Knowledge,book by Michel Foucalt,L'archeologia del sapere,saggio di Michel Foucault
http://www.wikidata.org/entity/Q113519144,Cher connard,novel written by Virginie Despentes,Caro stronzo,romanzo epistolare di Virginie Despentes
http://www.wikidata.org/entity/Q21155429,Book of Hours of Leonor de la Vega,illuminated manuscript,Liturgia delle ore di Leonor de la Vega,manoscritto maniato
http://www.wikidata.org/entity/Q113170689,The Peacock of Jewels,book of Fergus Hume,The Peacock of Jewels,libro di Fergus Hume
http://www.wikidata.org/entity/Q106328793,The age of the unconscious,book written by: Eric R. Kandel,L'età dell'inconscio,libro scritto da: Eric R. Kandel
http://www.wikidata.org/entity/Q1368633,Theatrum Orbis Terrarum,1570 cartographic work (atlas) by Abraham Ortelius,Theatrum Orbis Terrarum,atlante di Abramo Ortelio
http://www.wikidata.org/entity/Q113495130,Memorie,book of Amelia Pincherle Rosselli,Memorie,libro di Amelia Pincherle Rosselli
http://www.wikidata.org/entity/Q947972,A Philosophical Enquiry into the Origin of Our Ideas of the Sublime and Beautiful,1757 treatise on aesthetics by Edmund Burke,Un'indagine filosofica sull'origine delle nostre idee di Sublime e Bello,Trattato di Edmund Burke
http://www.wikidata.org/entity/Q1089336,Tabula Rogeriana,1154 work by Muhammad al Idrisi,Tabula Rogeriana,"opera del geografo arabo al-Idrisi, realizzata nel 1154 per Ruggero II di Sicilia"
http://www.wikidata.org/entity/Q65684229,Public art in Africa,book on the role and the impact of art on urban transformation through the introduction of a wide range of contemporary artworks created since 1991 in Douala.,Public art in Africa,libro sull'impatto dell'arte sulle trasformazioni urbane con una ricca panoramica sulla produzione di arte pubblica a Douala dal 1991 al
