item,itemLabel,itemDescription,itemItalianLabel,itemItalianDescription
http://www.wikidata.org/entity/Q697800,pierogi,unleavened stuffed bun of Central and Eastern European origin,pierogi,pasta ripiena polacca
http://www.wikidata.org/entity/Q3905339,pinza,Italian dessert,pinza,tipo di dolce
http://www.wikidata.org/entity/Q1057953,ceviche,"traditional dish in Peru prepared with raw fish marinated in lemon, seasoned with chili pepper and salt and accompanied with locally grown produce",ceviche,piatto a base di pesce crudo
http://www.wikidata.org/entity/Q9078656,Soldaditos de Pavía,Andalusian tapas dish,Soldaditos de Pavía,piatto tipico dell'Andalusia
http://www.wikidata.org/entity/Q6817675,Menudo,Mexican soup,menudo,piatto tradizionale della cucina spagnola e sudamericana
http://www.wikidata.org/entity/Q936620,suprême sauce,classic French sauce,Salsa suprema,Vellutata di pollo
http://www.wikidata.org/entity/Q117051304,Curzoli,"type of pasta of Romagna, Italy",Curzoli,varietà di pasta all'uovo tipica della cucina italiana
http://www.wikidata.org/entity/Q21546387,cranberry,fruit,ossicocco,frutto di diverse specie di piante del sottogenere Oxycoccus
http://www.wikidata.org/entity/Q2564638,Bananas Foster,"fried dessert made from bananas, dough, a buttery sauce, and ice cream",Bananas Foster,dessert statunitense
http://www.wikidata.org/entity/Q257128,Cannabis flower essential oil,essential oil of hemp,olio essenziale di fiori di canapa,olio essenziale
http://www.wikidata.org/entity/Q2195458,clove oil,oil of cloves,Olio di chiodi di garofano,olio essenziale di Eugenia caryophyllata
http://www.wikidata.org/entity/Q2250736,Struffoli,Neapolitan dish made of deep fried balls of sweet dough and honey,Struffoli,dolci della cucina napoletana
http://www.wikidata.org/entity/Q49391,Allium,Genus of flowering plants,Allium,genere di pianta della famiglia Amaryllidaceae
http://www.wikidata.org/entity/Q82551888,Biscotti bolliti,Sicilian biscuits,Biscotti bolliti,prodotto tipico siciliano
http://www.wikidata.org/entity/Q6392456,Tabriz köfte,Iranian meatball,Kufteh Tabrizi,Kufteh Tabrizi è una ricetta polpetta iraniana
http://www.wikidata.org/entity/Q3661969,Cassatella di Sant'Agata,"traditional pastry from Catania, Italy",Cassatella di Sant'Agata,dolce tipico della città di Catania
http://www.wikidata.org/entity/Q1076906,sunflower seed,fruit of the sunflower (Helianthus annuus),seme di girasole,frutto dell'Helianthus annuus
http://www.wikidata.org/entity/Q938506,Valle del Belice,"extra virgin olive oil from the valleys of Trapani province, Italy",Valle del Belice,"olio extravergine di oliva delle valli della provincia di Trapani, Italia"
http://www.wikidata.org/entity/Q3596097,tomato sauce,sauce made primarily from tomatoes,salsa di pomodoro,salsa fatta principalmente da pomodori
http://www.wikidata.org/entity/Q3632533,baci di dama,classic Italian sandwich cookie,Baci di dama,biscotti piemontesi
http://www.wikidata.org/entity/Q104034852,parsley oil,oil derived from the leaves of Petroselinum crispum,olio al prezzemolo,olio derivato dalle foglie del Petroselinum crispum
http://www.wikidata.org/entity/Q3995826,tortello amaro di Castel Goffredo,type of pasta,tortello amaro di Castel Goffredo,tipo di pasta ripiena
http://www.wikidata.org/entity/Q65522500,parsley,green leafy herb; for the taxon use Q25284,prezzemolo,"foglia della pianta del prezzemolo, usata come ingrediente"
http://www.wikidata.org/entity/Q1409015,heart as food,type of offal,cuore,alimento umano proveniente dalla macellazione degli animali
http://www.wikidata.org/entity/Q7163401,Penne alla vodka,italian-American pasta dish,Penne alla vodka,Primo piatto a base di pasta
http://www.wikidata.org/entity/Q134185,Durian,fruit,durian,frutto di diverse specie arboree appartenenti al genere Durio
http://www.wikidata.org/entity/Q2981212,Cocada,traditional coconut confection found in Latin America,Cocada,preparazione dolciaria sudamericana
http://www.wikidata.org/entity/Q763843,Sopaipilla,food,Sopaipilla,pasta fritta delle Americhe
http://www.wikidata.org/entity/Q2370943,bay leaf,aromatic leaf of Laurus nobilis,alloro,foglia aromatica di Laurus nobilis
http://www.wikidata.org/entity/Q4944279,borage seed oil,oil derived from the seeds of Borago officinalis,Olio di semi di boraggine,olio derivato dai semi di Borago officinalis
http://www.wikidata.org/entity/Q57328174,cumin seed,spice,seme di cumino,"spezia, ingrediente"
http://www.wikidata.org/entity/Q3802110,Irpinia - Colline dell'Ufita,"extra virgin olive oil from Irpinian Ufita Valley, Italy",Irpinia - Colline dell'Ufita,olio extravergine d'oliva prodotto in Irpinia nel comprensorio dell'Ufita
http://www.wikidata.org/entity/Q1866826,ljutenica,dish,ljutenica,condimento
http://www.wikidata.org/entity/Q3868691,Mustacciuoli,"traditional pastry from Naples, Italy",mustaccioli,dolci campani
http://www.wikidata.org/entity/Q3118812,Wasakaka,Guasacaca,Guasacaca,tipica salsa del Venezuela
http://www.wikidata.org/entity/Q60857671,croton oil (Croton megalocarpus),oil from the seed of Croton megalocarpus,olio di crotone (Crotone megalocarpus),olio dal seme del megalocarpo di Croton megalocarpus
http://www.wikidata.org/entity/Q3460531,Sabina,"extra virgin olive oil from the provinces of Rome and Rieti, Italy",Sabina,"olio extravergine di oliva delle province di Roma e Rieti, Italia"
http://www.wikidata.org/entity/Q61365793,Nam pla phrik,Condiment used in Thai cuisine,nam pla phrik,salsa di pesce con peperoncino
http://www.wikidata.org/entity/Q6076542,hoşmerim,cheese-based Turkish dessert,Höşmerim,dolce turco a base di formaggio
http://www.wikidata.org/entity/Q1022124,beef bourguignon,French wine-based beef stew,manzo alla borgognona,"stufato di carne, ricetta tradizionale francese"
http://www.wikidata.org/entity/Q3646108,Brutti e buoni,cookie of Italian origin,Brutti e Buoni,biscotti italiani originari della Lombardia
http://www.wikidata.org/entity/Q108417752,Pizza bianca,Roman flatbread,pizza bianca,piatto tradizionale italiano
http://www.wikidata.org/entity/Q11002,sugar,"short-chain, water-soluble carbohydrate",zucchero,nome generalizzato per una classe di sostanze dolci usate come cibo
http://www.wikidata.org/entity/Q64985399,Mustardela,Italian blod sausage,Mustardela,insaccato piemontese
http://www.wikidata.org/entity/Q2936377,Canino,"olive oil made from the olive varieties Leccino, Pendolino, Maurino and Frantoio",Canino,"olio di oliva delle varietà Leccino, Pendolino, Maurino e Frantoio"
http://www.wikidata.org/entity/Q3849360,maritozzo,Italian dessert,maritozzo,dolce italiano
http://www.wikidata.org/entity/Q112959217,Rabatòn,Recipe of Piedmont,Rabatòn,Piatto italiano
http://www.wikidata.org/entity/Q111096445,elderberry,common name for fruit from Sambucus  sect. Sambucus nigra,sambuco,nome comune del frutto del Sambucus nigra
http://www.wikidata.org/entity/Q356690,tripes à la mode de Caen,traditional dish in Normandy cuisine,Trippa alla moda di Caen,piatto tipico della Normandia
http://www.wikidata.org/entity/Q3518532,Terra di Bari,"an extra virgin olive oil from the province of Bari in Puglia, Italy",Terra di Bari,"un olio extravergine di oliva della provincia di Bari in Puglia, Italia"
http://www.wikidata.org/entity/Q3142823,Huile d'olive de Nyons,an olive oil from Nyons protected by a registered designation of origin,Huile d'olive de Nyons,un olio di oliva di Nyons protetto da una denominazione di origine controllata
http://www.wikidata.org/entity/Q6398629,Keşkül,milk and almond pudding from the Turkish cuisine,Keşkül,budino turco a base di latte e mandorle
http://www.wikidata.org/entity/Q66979416,yassı kadayıf,Turkish dessert,yassı kadayıf,dolce turco
http://www.wikidata.org/entity/Q3662049,Castagnaccio,Italian chestnut flour cake,Castagnaccio,dolce italiano di farina di castagne
http://www.wikidata.org/entity/Q3995818,Tortelli,type of stuffed pasta,tortelli,tipo di pasta ripiena
http://www.wikidata.org/entity/Q6665217,Hedik,Turkish dish,Hedik,Piatto turco e azero a base di chicchi di grano
http://www.wikidata.org/entity/Q7194877,Pinca,variety of Easter bread,Pinza triestina,Dolce triestino
http://www.wikidata.org/entity/Q1757003,poppyseed oil,oil from the seeds of Papaver somniferum,olio di semi di papavero,Olio dai semi di Papaver somniferum
http://www.wikidata.org/entity/Q894875,Botargo,food,bottarga,Prodotto alimentare ittico
http://www.wikidata.org/entity/Q16534530,caccavelle,type of pasta,caccavelle,tipo di pasta
http://www.wikidata.org/entity/Q5276849,dill oil,vegetable oil,olio di aneto,essential oil extracted from the seeds or leaves/stems (dillweed) of the dill plant
http://www.wikidata.org/entity/Q3638314,Bensone,Italian desert,Bensone,dolce modenese
http://www.wikidata.org/entity/Q20202168,Cennet çamuru,dessert from the Turkish cuisine,Cennet çamuru,dessert della cucina turca
http://www.wikidata.org/entity/Q1193612,nata de coco,"Chewy, translucent, jelly-like food produced by the fermentation of coconut water",nata de coco,dolce filippino
http://www.wikidata.org/entity/Q132681709,kielbasa slaska,"type of Polish brühwurst, typical of Upper Silesia",kielbasa slaska,"tipo di insaccato parzialmente bollito polacco, tipico dell'Alta Slesia"
http://www.wikidata.org/entity/Q1317552,orzo,form of short-cut pasta which is shaped like a large grain of rice,risoni,tipo di pasta che somiglia a un chicco d'orzo
http://www.wikidata.org/entity/Q3644751,brigidino di Lamporecchio,Italian dessert,brigidino di Lamporecchio,prodotto dolciario italiano
http://www.wikidata.org/entity/Q58898059,fedelini,type of pasta,fedelini,formato di pasta alimentare
http://www.wikidata.org/entity/Q379138,fudge,type of sugar candy,fudge,tipo di dolce
http://www.wikidata.org/entity/Q48853185,fileja,type of pasta,fileja,tipo di pasta
http://www.wikidata.org/entity/Q55829827,Evening primrose oil,Oil from the seeds of Oenothera biennis,olio di semi di enotera,Olio dai semi di Oenothera biennis
http://www.wikidata.org/entity/Q13147213,varenyky,stuffed dumplings of unleavened dough,varenyki,piatto tradizionale russo e ucraino
http://www.wikidata.org/entity/Q2452555,espagnole sauce,classic French sauce,salsa spagnola,salsa classica francese
http://www.wikidata.org/entity/Q749593,steak tartare,meat dish made from finely chopped raw beef or horse meat,bistecca alla tartara,piatto a base di carne cruda
http://www.wikidata.org/entity/Q130807868,Chestnut hearts,South Tyrolean dessert,Cuore di castagna,Dolce altoatesino
http://www.wikidata.org/entity/Q3017018,Olio Dauno,"extra virgin olive oil from the province of Foggia, Italy",Olio Dauno,olio d'oliva italiano DOP
http://www.wikidata.org/entity/Q20856764,coriander seed,"dried fruit of coriander, used as a spice",seme di coriandolo,"frutto secco del coriandolo, usato come spezia"
http://www.wikidata.org/entity/Q456053,croton oil,oil from the seed of Croton tiglium,Olio di Crotone (Crotone tiglium),Olio dal seme di Croton tiglium
http://www.wikidata.org/entity/Q110800802,pisarei,type of pasta,pisarei,tipo di pasta
http://www.wikidata.org/entity/Q61081,kumis,fermented dairy product traditionally made of mare's milk,Kumis,bevanda
http://www.wikidata.org/entity/Q7723658,glogg,mulled wine traditionally from the Nordic countries,glögg,Bevanda alcolica tradizionale dei paesi scandinavi
http://www.wikidata.org/entity/Q1465330,fried ice cream,"Coated, deep-fried dessert",Gelato fritto,Dolce composto da gelato avvolto in una impanatura o in pastella e fritto in olio profondo
http://www.wikidata.org/entity/Q511687,eucalyptus oil,distilled oil from the leaf of Eucalyptus,olio di eucalipto,un olio distillato dalla foglia dell'albero di eucalipto
http://www.wikidata.org/entity/Q2095632,sloppy joe,Variety of sandwich made with ground meat,Sloppy joe,sandwich statunitense
http://www.wikidata.org/entity/Q3950514,sardella,Calabrian sardine dish,Sardella,paté composto da sardine piccole tritate con peperoncino piccante fresco
http://www.wikidata.org/entity/Q814471,ben oil,oil derived from seeds of Moringa oleifera,Olio di behen,olio ottenuto da semi di Moringa oleifera
http://www.wikidata.org/entity/Q20009834,stroncatura,type of pasta originating in Italy,Stroncatura,piatto tipico della cucina calabrese
http://www.wikidata.org/entity/Q19752274,Vakfıkebir ekmeği,Turkish bread,Pane di Vakfıkebir,Pane tipico turco
http://www.wikidata.org/entity/Q3640406,bisciola,Italian sweet bread,bisciola,dolce italiano
http://www.wikidata.org/entity/Q1086886,Riviera Ligure,is an extra virgin olive oil with a protected designation of origin,Riviera Ligure,è un olio extra vergine di oliva a denominazione di origine protetta.
http://www.wikidata.org/entity/Q978397,tuna fish sandwich,type of sandwich,sandwich al tonno,tipo di sandwich
http://www.wikidata.org/entity/Q30173120,beer can chicken,barbecued chicken dish,Beer can chicken,Piatto statunitense
http://www.wikidata.org/entity/Q1199019,Thousand Island dressing,American salad dressing and condiment,salsa Thousand Island,salsa statunitense
http://www.wikidata.org/entity/Q109980892,lotus root oil,oil from the rhizome of Nelumbo nucifera,olio di radice di loto,olio dal rizoma di Nelumbo nucifera
http://www.wikidata.org/entity/Q326900,rennet,"complex of enzymes from the stomachs of calves, used in the production of cheese",caglio,miscela di enzimi che scindono la caseina del latte e provocano la coagulazione
http://www.wikidata.org/entity/Q61743260,Capra e fagioli,Italian dish,capra e fagioli,piatto tipico della cucina ligure
http://www.wikidata.org/entity/Q56721770,piccantino,spicy mix,piccantino,mix di verdure tritate messe sott'olio a base di peperoncino piccante
http://www.wikidata.org/entity/Q14624,garam masala,Indian blend of ground spices,garam masala,mistura di spezie tipica della cucina indiana e pakistana
http://www.wikidata.org/entity/Q2330683,stand oil,"highly viscous and thickened oily liquid, obtained by the polymerization (by boiling) of a seed oil, such as linseed oil, intended for use mainly in painting and glazing mediums, because, unlike raw oil, it tends not to yellow with aging",standolio,è un olio di semi fortemente addensato e bollito
http://www.wikidata.org/entity/Q3661967,Cassatella di Agira,typical Sicilian dessert,Cassatella di Agira,prodotto tipico siciliano
http://www.wikidata.org/entity/Q3860244,Molise,olive oil from Italy,Molise,olio di oliva italiano
http://www.wikidata.org/entity/Q192628,beef,meat from cattle,manzo,carne di bovino macellato tra il terzo e il quarto anno di età
http://www.wikidata.org/entity/Q7104098,orris oil,oil obtained from the root of iris × germanica,olio di giaggiolo,olio ottenuto dalla radice dell'iris × germanica
http://www.wikidata.org/entity/Q117460089,strichetti,type of pasta,strichetti,formato di pasta
http://www.wikidata.org/entity/Q3867478,Muscisca,Abruzzo and Puglia agri-food product,Muscisca,prodotto agroalimentare abruzzese e pugliese
http://www.wikidata.org/entity/Q3322531,Monte Etna,"an extra virgin olive oil from the province of Catania, Messina and Enna, Italy",Monte Etna,"un olio extravergine di oliva della provincia di Catania, Messina ed Enna, Italia"
http://www.wikidata.org/entity/Q1317958,pici,"a thick, hand-rolled pasta",pici,tipo di pasta
http://www.wikidata.org/entity/Q5190222,crushed red pepper,spice from Turkish cuisine,Pul biber,condimento turco
http://www.wikidata.org/entity/Q170037,balsamic vinegar,type of vinegar,aceto balsamico,aceto agrodolce
http://www.wikidata.org/entity/Q4027534,sucrose,disaccharide made of glucose and fructose,saccarosio,composto chimico chiamato comunemente zucchero
http://www.wikidata.org/entity/Q1328462,honeycomb toffee,type of sweet candy,Honeycomb toffee,dolce sudcoreano
http://www.wikidata.org/entity/Q110974067,misha,sesame oil used in Mandaean rituals,miša,"olio, unguento"
http://www.wikidata.org/entity/Q16676003,Bandrélé Ecomuseum,museum in France,ecomuseo di Bandrélé,museo in Francia
http://www.wikidata.org/entity/Q30314560,cinnamon leaf oil,oil from the leaf of Cinnamomum,Olio di foglie di cannella,olio dalla corteccia di Cinnamomum
http://www.wikidata.org/entity/Q896508,Gaisburger Marsch,German food,gaisburger Marsch,pietanza tedesca
http://www.wikidata.org/entity/Q48832,tea tree oil,essential oil derived from leaves,Melaleuca essenza,composto chimico
http://www.wikidata.org/entity/Q6170718,Zaalouk,Moroccan dish,zaalouk,piatto marocchino
http://www.wikidata.org/entity/Q2724403,Huangjiu,Alcoholic beverage,Huangjiu,bevanda alcolica cinese
http://www.wikidata.org/entity/Q807803,Barbera d’Alba,Italian red wine,Barbera d'Alba,vino DOC piemontese
http://www.wikidata.org/entity/Q1946008,Montecucco,Italian wine,Montecucco,Vino DOC della Toscana
http://www.wikidata.org/entity/Q7211268,luosifen,"rice noodle dish originated from Liuzhou, Guangxi, China",Luosifen,piatto cinese
http://www.wikidata.org/entity/Q977482,Cisk,"trademark, Maltese beer",Cisk,birra maltese
http://www.wikidata.org/entity/Q422240,Allium chinense,species of plant,Allium chinense,specie di pianta
http://www.wikidata.org/entity/Q144990,Erbaluce di Caluso Passito,wine,Erbaluce di Caluso passito,vino DOCG piemontese
http://www.wikidata.org/entity/Q110014668,scarlet runner bean,bean from Phaseolus coccineus,fagiolo di Spagna,legume ricavato dalla pianta Phaseolus coccineus
http://www.wikidata.org/entity/Q1056603,Cesanese del Piglio,Italian red wine,Cesanese del Piglio,vino DOCG laziale
http://www.wikidata.org/entity/Q594168,Gattinara DOCG,wine,Gattinara,vino DOCG piemontese
http://www.wikidata.org/entity/Q387806,Carso DOC,wine,Carso,vino DOC friulano
http://www.wikidata.org/entity/Q3021612,Delia Nivolelli Grillo,Italian wine,Delia Nivolelli Grillo,vino DOC siciliano
http://www.wikidata.org/entity/Q503,banana,"elongated, edible fruit produced by several kinds of large herbaceous flowering plants in the genus Musa",banana,falsa bacca della pianta del banano
http://www.wikidata.org/entity/Q3555792,Verdicchio dei Castelli di Jesi classico,wine,Verdicchio dei Castelli di Jesi classico,vino DOC marchigiano
http://www.wikidata.org/entity/Q1760637,star anise,"fruit derived from the Illicium verum or badiam plant, used as a spice",anice stellato,spezia ricavata dalla pianta Illicium verum
http://www.wikidata.org/entity/Q287877,Friuli Isonzo Moscato giallo spumante,wine,Friuli Isonzo Moscato giallo spumante,vino DOC friulano
http://www.wikidata.org/entity/Q3900768,pestèda,Italian seasoning blend,pestèda,insaporitore aromatico
http://www.wikidata.org/entity/Q390630,Brachetto d'Acqui,wine,Brachetto d'Acqui,vino DOCG piemontese
http://www.wikidata.org/entity/Q502082,Trebbiano d'Abruzzo,Italian wine,Trebbiano d'Abruzzo,vino DOC abruzzese
http://www.wikidata.org/entity/Q454914,Malvasia di Castelnuovo Don Bosco,wine,Malvasia di Castelnuovo Don Bosco,vino DOC piemontese
http://www.wikidata.org/entity/Q390626,Bramaterra,wine,Bramaterra,vino DOC piemontese
http://www.wikidata.org/entity/Q1109662,Colline Novaresi,wine,Colline novaresi,vino DOC piemontese
http://www.wikidata.org/entity/Q615718,Pauwel Kwak,Belgian beer,Kwak,birra belga
http://www.wikidata.org/entity/Q390634,Rossese di Dolceacqua,wine,Rossese di Dolceacqua,vino DOC ligure
http://www.wikidata.org/entity/Q3555157,Veal Orloff,19th century dish of French cuisine,vitello alla Orloff,piatto tipico russo e francese a base di carne
http://www.wikidata.org/entity/Q455219,Amarone della Valpolicella,"red wine from Valpolicella, Italy",Amarone della Valpolicella,vino DOCG veneto
http://www.wikidata.org/entity/Q2517014,Vermentino di Sardegna,Italian white wine,Vermentino di Sardegna,vino DOC sardo
http://www.wikidata.org/entity/Q846916,Allium monanthum,species of plant,Allium monanthum,specie di pianta
http://www.wikidata.org/entity/Q13191,orange,citrus fruit of the orange tree,arancia,frutto della pianta della famiglia Rutaceae
http://www.wikidata.org/entity/Q1032955,Candia dei Colli Apuani,Italian wine,Candia dei Colli Apuani,vino DOC toscano
http://www.wikidata.org/entity/Q778396,surströmming,fermented herring with a strong connection to northern Sweden,Surströmming,piatto tipico svedese
http://www.wikidata.org/entity/Q616,Beaujolais wine,wine from the Beaujolais region of France,Beaujolais,vino francese
http://www.wikidata.org/entity/Q467794,Piedirosso,variety of grape,Taburno Piedirosso,vino DOC campani
http://www.wikidata.org/entity/Q748786,cod liver oil,dietary supplement derived from liver of cod fish,olio di fegato di merluzzo,olio estratto dai fegati di pesce
http://www.wikidata.org/entity/Q25993,Rosso di Montalcino,red wine,Rosso di Montalcino,vino prodotto nel comune di Montalcino
http://www.wikidata.org/entity/Q65523167,cilantro,herb,foglie di coriandolo,erba aromatica
http://www.wikidata.org/entity/Q2983201,Colli Orientali del Friuli Merlot,Italian wine from Friuli,Colli Orientali del Friuli Merlot,vino DOC friulano
http://www.wikidata.org/entity/Q816663,jollof rice,rice dish from West Africa,riso jollof,piatto dell'Africa subsahariana
http://www.wikidata.org/entity/Q1684519,Rosso Piceno,Italian red wine,Rosso Piceno,vino DOC marchigiano
http://www.wikidata.org/entity/Q338771,Aglianico del Vulture,"DOC wine from Potenza, Basilicata, Italy",Aglianico del Vulture,vino DOC lucano
http://www.wikidata.org/entity/Q283191,Friuli Grave Pinot Nero,wine,Friuli Grave Pinot Nero,vino DOC friulano
http://www.wikidata.org/entity/Q808039,Bardolino DOC,Italian red wine,Bardolino,vino DOC veneto
http://www.wikidata.org/entity/Q912059,Carmignano DOCG,wine,Carmignano,vino rosso
http://www.wikidata.org/entity/Q1109395,Colli di Luni,wine,Colli di Luni Vermentino,vino DOC ligure
http://www.wikidata.org/entity/Q1160961,Aleurites moluccanus,species of tree in the family Euphorbiaceae,Aleurites moluccana,albero
http://www.wikidata.org/entity/Q45757,Artocarpus heterophyllus,"tree in the fig, mulberry and breadfruit family",Artocarpus heterophyllus,specie di pianta della famiglia Moraceae
http://www.wikidata.org/entity/Q152526,Berliner,German jelly doughnut,Krapfen,dolce tedesco
http://www.wikidata.org/entity/Q378001,Breganze Vespaiolo superiore,wine,Breganze Vespaiolo superiore,vino DOC veneto
http://www.wikidata.org/entity/Q27697,Madeira wine,Portuguese wine,Madeira,vino portoghese
http://www.wikidata.org/entity/Q126218,Bianco di Custoza,wine,Bianco di Custoza,vino DOC veneto
http://www.wikidata.org/entity/Q10999547,Lucifer,brand of Belgian ale beer,Lucifer,marca di birra di stile Belgian ale
http://www.wikidata.org/entity/Q455032,Malvasia di Casorzo d'Asti,an Italian wine region (DOC) in Piedmont,Malvasia di Casorzo d'Asti,vino DOC piemontese
http://www.wikidata.org/entity/Q108905093,dalgona,Korean sugar candy,Dalgona,caramella sudcoreana
http://www.wikidata.org/entity/Q2925580,Brindisi Rosso,Italian red wine,Brindisi rosso,vino DOC pugliese
http://www.wikidata.org/entity/Q541959,Vino Nobile di Montepulciano,Italian wine from the town of Montepulciano,Vino Nobile di Montepulciano,vino DOCG toscano
http://www.wikidata.org/entity/Q1752831,Roero Arneis,Italian white wine,Roero Arneis,vino DOCG piemontese
http://www.wikidata.org/entity/Q730298,pad thai,stir-fried noodle dish from Thailand,Pad Thai,piatto della cucina thailandese
http://www.wikidata.org/entity/Q390619,Cortese dell'Alto Monferrato,Italian wine,Cortese dell'Alto Monferrato,vino DOC piemontese
http://www.wikidata.org/entity/Q2507933,Valcalepio,Italian wine appellation,Valcalepio,Fascia collinare pedemontana della Provincia di Bergamo
http://www.wikidata.org/entity/Q6497852,Wiener schnitzel,breaded veal schnitzel,Wiener Schnitzel,secondo piatto austriaco
http://www.wikidata.org/entity/Q2975184,Clamato,drink made of reconstituted tomato juice concentrate flavored with spices and clam broth,Clamato,bevanda a base di succo di pomodoro e brodo di vongole
http://www.wikidata.org/entity/Q1800420,Lago di Corbara,Italian wine,Lago di Corbara,vino DOC umbro
http://www.wikidata.org/entity/Q964107,chow mein,fried noodles,chow mein,pasta lunga cotta con ingredienti vari
http://www.wikidata.org/entity/Q104413623,safflower seed,seed from Carthamus tinctorius,seme di cartamo,seme di Carthamus tinctorius
http://www.wikidata.org/entity/Q430761,Barbera del Monferrato,wine,Barbera del Monferrato,vino DOC piemontese
http://www.wikidata.org/entity/Q1235386,Dolcetto d’Alba,Italian red wine,Dolcetto d'Alba,vino DOC piemontese
http://www.wikidata.org/entity/Q2995597,Contessa Entellina,Wine from Sicily,Contessa Entellina,Denominazione di Origine Controllata (DOC) riservata ai seguenti vini prodotti nella Provincia di Palermo
http://www.wikidata.org/entity/Q58261,velouté sauce,classic French sauce,salsa vellutata,salsa classica francese
http://www.wikidata.org/entity/Q1434993,Malaga,sweet fortified wine originating in the Spanish city of Málaga,Málaga,vino spagnolo
http://www.wikidata.org/entity/Q457946,Frascati DOC,wine,Frascati,vino DOC laziale
http://www.wikidata.org/entity/Q428392,slatko,fruit preserve,slatko,"conserva di frutta intera comune nella cucina serba, bulgara e greca"
http://www.wikidata.org/entity/Q209974,béchamel,sauce of French cuisine,Besciamella,salsa di base utilizzata per ricette più complesse
http://www.wikidata.org/entity/Q910343,Ramandolo,wine,Ramandolo,vino DOCG friulano
http://www.wikidata.org/entity/Q3980569,Tamaro,Mixture of spice powder,Tamaro,miscela di spezie
http://www.wikidata.org/entity/Q2983234,Friuli Colli Orientali Riesling Renano,Italian white wine,Colli Orientali del Friuli Riesling Renano,vino DOC friulano
http://www.wikidata.org/entity/Q55385468,underground oil mill in via Borgo,"old oil mill in Giurdignano, Italy",frantoio ipogeo di via Borgo,antico frantoio di Giurdignano
http://www.wikidata.org/entity/Q289219,Aleatico di Gradoli,wine,Aleatico di Gradoli,vino DOC laziale
http://www.wikidata.org/entity/Q693841,Erbaluce di Caluso,wine,Erbaluce di Caluso,vino DOCG piemontese
http://www.wikidata.org/entity/Q2995480,County Cricket Sclafani,"Wine DOC whose production is allowed in the provinces of Agrigento, Caltanissetta and Palermo",Contea di Sclafani Grillo,vino DOC siciliano
http://www.wikidata.org/entity/Q1546845,Grimbergen,brand name of a variety of Belgian abbey beers,Grimbergen,marchio di birra belga
http://www.wikidata.org/entity/Q2831965,Albugnano,Italian wine,Albugnano,vino DOC piemontese
http://www.wikidata.org/entity/Q379747,Solanum betaceum,species of plant,Cyphomandra betacea,specie di pianta della famiglia Solanaceae
http://www.wikidata.org/entity/Q2995511,Contea di Sclafani rosso riserva,Italian wine,Contea di Sclafani rosso riserva,vino DOC siciliano
http://www.wikidata.org/entity/Q1933708,Soave,dry white wine from Veneto region,Soave,vino DOC veneto
http://www.wikidata.org/entity/Q3678236,Cisterna d'Asti,Italian wine,Cisterna d'Asti,vino DOC piemontese
http://www.wikidata.org/entity/Q499804,Vermentino di Gallura,wine,Vermentino di Gallura,vino DOCG sardo
http://www.wikidata.org/entity/Q48813642,Prosciutto di Faeto,Italian dry-cured ham,Prosciutto di Faeto,varietà italiana di prosciutto crudo
http://www.wikidata.org/entity/Q1799803,Lacrima di Morro d'Alba,Italian wine,Lacrima di Morro d'Alba,vino DOC marchigiano
http://www.wikidata.org/entity/Q978399,sun-dried tomato,tomatoes which have been dried in the sun,Pomodori essiccati al sole,Prodotto agro-alimentare ottenuto con l'essiccazione dei pomodori
http://www.wikidata.org/entity/Q735114,Girò,varietal,Girò di Cagliari,vino DOC sardo
http://www.wikidata.org/entity/Q1474221,Lambrusco di Sorbara,Italian sparkling wine,Lambrusco di Sorbara rosso,vino DOC emiliani e romagnoli
http://www.wikidata.org/entity/Q926371,Morellino di Scansano,wine,Morellino di Scansano,vino DOCG toscano
http://www.wikidata.org/entity/Q1133685,Evoca Cola,soft drink,Evoca Cola,bevanda analcolica
http://www.wikidata.org/entity/Q542283,chicken Kiev,Eastern European stuffed fried chicken dish,pollo alla Kiev,piatto ucraino e russo
http://www.wikidata.org/entity/Q3618365,Ansonica Costa dell'Argentario,"DOC wine from Tuscany, Italy",Ansonica Costa dell'Argentario,vino DOC toscano
http://www.wikidata.org/entity/Q281385,lo mein,Cantonese noodle dish,Lo mein,piatto della cucina cinese
http://www.wikidata.org/entity/Q1713941,Verdicchio dei Castelli di Jesi,wine,Castelli di Jesi Verdicchio riserva,vino DOCG
http://www.wikidata.org/entity/Q110022244,rapeseed seed,seed of Brassica napus,seme di colza,seme di Brassica napus
http://www.wikidata.org/entity/Q162924,Allium victorialis,species of plant,Allium victorialis,specie di pianta della famiglia Liliaceae
http://www.wikidata.org/entity/Q453756,Dolcetto di Dogliani,wine,Dolcetto di Dogliani,vino DOCG piemontese
http://www.wikidata.org/entity/Q2410748,Garda,wine from Italy,Garda,vino DOC italiano
http://www.wikidata.org/entity/Q3632920,Bagnoli Friularo,Italian wine,Bagnoli Friularo,vino DOCG veneto
http://www.wikidata.org/entity/Q3667441,Chianti Colli Senesi,Italian wine,Chianti Colli Senesi,vino DOCG toscano
http://www.wikidata.org/entity/Q1648874,Verdicchio di Matelica,wine,Verdicchio di Matelica,vino DOCG marchigiano
http://www.wikidata.org/entity/Q1073142,chimichurri,food sauce,chimichurri,salsa alimentare sudamericana
http://www.wikidata.org/entity/Q111185,Ferula assa-foetida,species of plant,Ferula assa-foetida,specie di pianta della famiglia Apiaceae
